time,i_d_ideal,i_q_ideal,i_d_notch,i_q_notch,i_d_ddrrf,i_q_ddrrf,i_d_ama,i_q_ama
0.013100, -0.143652, -0.172143, -0.053407, -0.273758, 0.002389, -0.321326, 0.002116, -0.306746
0.013150, -0.142965, -0.169280, -0.054739, -0.272481, 0.000074, -0.320930, 0.000106, -0.306478
0.013200, -0.142225, -0.166434, -0.056044, -0.271181, -0.002229, -0.320491, -0.001898, -0.306172
0.013250, -0.141432, -0.163605, -0.057324, -0.269857, -0.004522, -0.320011, -0.003893, -0.305829
0.013300, -0.140586, -0.160794, -0.058578, -0.268511, -0.006802, -0.319489, -0.005880, -0.305449
0.013350, -0.139689, -0.158003, -0.059804, -0.267143, -0.009069, -0.318926, -0.007857, -0.305032
0.013400, -0.138740, -0.155231, -0.061003, -0.265753, -0.011323, -0.318321, -0.009824, -0.304578
0.013450, -0.137740, -0.152480, -0.062175, -0.264343, -0.013562, -0.317676, -0.011781, -0.304087
0.013500, -0.136689, -0.149751, -0.063318, -0.262911, -0.015786, -0.316990, -0.013726, -0.303561
0.013550, -0.135588, -0.147045, -0.064433, -0.261460, -0.017994, -0.316264, -0.015659, -0.302998
0.013600, -0.134437, -0.144363, -0.065520, -0.259990, -0.020185, -0.315498, -0.017579, -0.302399
0.013650, -0.133237, -0.141705, -0.066577, -0.258500, -0.022359, -0.314693, -0.019486, -0.301765
0.013700, -0.131988, -0.139073, -0.067606, -0.256993, -0.024515, -0.313848, -0.021379, -0.301096
0.013750, -0.130692, -0.136467, -0.068604, -0.255467, -0.026652, -0.312965, -0.023257, -0.300392
0.013800, -0.129347, -0.133889, -0.069573, -0.253925, -0.028769, -0.312043, -0.025119, -0.299653
0.013850, -0.127956, -0.131339, -0.070511, -0.252366, -0.030866, -0.311083, -0.026966, -0.298880
0.013900, -0.126518, -0.128818, -0.071419, -0.250791, -0.032941, -0.310085, -0.028796, -0.298073
0.013950, -0.125034, -0.126327, -0.072296, -0.249201, -0.034995, -0.309051, -0.030609, -0.297233
0.014000, -0.123505, -0.123866, -0.073142, -0.247596, -0.037027, -0.307980, -0.032404, -0.296359
0.014050, -0.121931, -0.121437, -0.073957, -0.245977, -0.039036, -0.306872, -0.034180, -0.295453
0.014100, -0.120313, -0.119041, -0.074741, -0.244345, -0.041021, -0.305729, -0.035938, -0.294514
0.014150, -0.118652, -0.116678, -0.075492, -0.242699, -0.042981, -0.304550, -0.037675, -0.293543
0.014200, -0.116949, -0.114348, -0.076212, -0.241041, -0.044917, -0.303336, -0.039393, -0.292540
0.014250, -0.115203, -0.112054, -0.076900, -0.239372, -0.046826, -0.302088, -0.041090, -0.291506
0.014300, -0.113416, -0.109794, -0.077555, -0.237691, -0.048710, -0.300807, -0.042765, -0.290442
0.014350, -0.111589, -0.107571, -0.078178, -0.236000, -0.050567, -0.299492, -0.044418, -0.289347
0.014400, -0.109722, -0.105385, -0.078769, -0.234299, -0.052396, -0.298144, -0.046049, -0.288222
0.014450, -0.107816, -0.103236, -0.079326, -0.232589, -0.054197, -0.296764, -0.047657, -0.287068
0.014500, -0.105871, -0.101126, -0.079851, -0.230871, -0.055970, -0.295353, -0.049242, -0.285884
0.014550, -0.103889, -0.099055, -0.080343, -0.229144, -0.057713, -0.293910, -0.050802, -0.284673
0.014600, -0.101870, -0.097023, -0.080802, -0.227410, -0.059426, -0.292437, -0.052338, -0.283433
0.014650, -0.099815, -0.095032, -0.081227, -0.225669, -0.061110, -0.290934, -0.053849, -0.282165
0.014700, -0.097725, -0.093081, -0.081619, -0.223923, -0.062762, -0.289402, -0.055334, -0.280871
0.014750, -0.095600, -0.091172, -0.081978, -0.222171, -0.064383, -0.287841, -0.056793, -0.279550
0.014800, -0.093442, -0.089305, -0.082303, -0.220414, -0.065972, -0.286253, -0.058226, -0.278203
0.014850, -0.091251, -0.087481, -0.082595, -0.218653, -0.067529, -0.284636, -0.059631, -0.276831
0.014900, -0.089028, -0.085701, -0.082853, -0.216888, -0.069053, -0.282993, -0.061009, -0.275434
0.014950, -0.086775, -0.083964, -0.083078, -0.215120, -0.070544, -0.281324, -0.062360, -0.274012
0.015000, -0.084491, -0.082271, -0.083269, -0.213351, -0.072001, -0.279630, -0.063682, -0.272566
0.015050, -0.082177, -0.080624, -0.083427, -0.211579, -0.073423, -0.277910, -0.064975, -0.271098
0.015100, -0.079836, -0.079021, -0.083551, -0.209807, -0.074811, -0.276167, -0.066240, -0.269606
0.015150, -0.077466, -0.077465, -0.083641, -0.208034, -0.076165, -0.274400, -0.067474, -0.268092
0.015200, -0.075071, -0.075955, -0.083698, -0.206262, -0.077482, -0.272610, -0.068679, -0.266557
0.015250, -0.072649, -0.074492, -0.083721, -0.204490, -0.078764, -0.270798, -0.069854, -0.265001
0.015300, -0.070202, -0.073076, -0.083711, -0.202720, -0.080010, -0.268965, -0.070998, -0.263424
0.015350, -0.067732, -0.071708, -0.083668, -0.200953, -0.081219, -0.267112, -0.072111, -0.261828
0.015400, -0.065239, -0.070388, -0.083592, -0.199188, -0.082391, -0.265238, -0.073193, -0.260213
0.015450, -0.062723, -0.069116, -0.083482, -0.197426, -0.083526, -0.263345, -0.074243, -0.258578
0.015500, -0.060186, -0.067893, -0.083339, -0.195668, -0.084624, -0.261434, -0.075261, -0.256926
0.015550, -0.057630, -0.066719, -0.083163, -0.193916, -0.085683, -0.259505, -0.076247, -0.255257
0.015600, -0.055053, -0.065595, -0.082954, -0.192168, -0.086705, -0.257559, -0.077201, -0.253571
0.015650, -0.052459, -0.064520, -0.082713, -0.190426, -0.087688, -0.255596, -0.078121, -0.251869
0.015700, -0.049847, -0.063495, -0.082439, -0.188691, -0.088633, -0.253618, -0.079009, -0.250151
0.015750, -0.047219, -0.062521, -0.082133, -0.186963, -0.089538, -0.251626, -0.079863, -0.248419
0.015800, -0.044576, -0.061597, -0.081794, -0.185242, -0.090405, -0.249619, -0.080683, -0.246673
0.015850, -0.041918, -0.060725, -0.081424, -0.183530, -0.091232, -0.247599, -0.081470, -0.244913
0.015900, -0.039247, -0.059903, -0.081021, -0.181827, -0.092020, -0.245566, -0.082223, -0.243140
0.015950, -0.036563, -0.059132, -0.080587, -0.180133, -0.092768, -0.243522, -0.082941, -0.241355
0.016000, -0.033868, -0.058413, -0.080122, -0.178450, -0.093476, -0.241466, -0.083626, -0.239558
0.016050, -0.031162, -0.057745, -0.079625, -0.176777, -0.094144, -0.239401, -0.084275, -0.237751
0.016100, -0.028446, -0.057129, -0.079097, -0.175115, -0.094772, -0.237326, -0.084890, -0.235933
0.016150, -0.025722, -0.056565, -0.078539, -0.173465, -0.095360, -0.235242, -0.085470, -0.234106
0.016200, -0.022991, -0.056053, -0.077950, -0.171827, -0.095907, -0.233150, -0.086014, -0.232270
0.016250, -0.020253, -0.055593, -0.077331, -0.170203, -0.096413, -0.231051, -0.086524, -0.230426
0.016300, -0.017509, -0.055185, -0.076682, -0.168591, -0.096880, -0.228946, -0.086998, -0.228574
0.016350, -0.014760, -0.054829, -0.076003, -0.166994, -0.097305, -0.226835, -0.087437, -0.226715
0.016400, -0.012009, -0.054525, -0.075296, -0.165411, -0.097690, -0.224719, -0.087841, -0.224851
0.016450, -0.009254, -0.054273, -0.074559, -0.163844, -0.098034, -0.222600, -0.088208, -0.222980
0.016500, -0.006498, -0.054074, -0.073793, -0.162292, -0.098337, -0.220477, -0.088541, -0.221105
0.016550, -0.003741, -0.053926, -0.072999, -0.160756, -0.098600, -0.218351, -0.088837, -0.219226
0.016600, -0.000984, -0.053831, -0.072177, -0.159237, -0.098821, -0.216224, -0.089098, -0.217343
0.016650, 0.001771, -0.053788, -0.071327, -0.157735, -0.099002, -0.214095, -0.089323, -0.215458
0.016700, 0.004524, -0.053797, -0.070450, -0.156251, -0.099143, -0.211967, -0.089512, -0.213570
0.016750, 0.007274, -0.053857, -0.069546, -0.154785, -0.099243, -0.209839, -0.089666, -0.211681
0.016800, 0.010020, -0.053969, -0.068615, -0.153338, -0.099302, -0.207712, -0.089784, -0.209791
0.016850, 0.012760, -0.054133, -0.067658, -0.151909, -0.099320, -0.205587, -0.089866, -0.207901
0.016900, 0.015494, -0.054348, -0.066675, -0.150501, -0.099299, -0.203465, -0.089912, -0.206011
0.016950, 0.018222, -0.054615, -0.065667, -0.149112, -0.099237, -0.201347, -0.089923, -0.204123
0.017000, 0.020941, -0.054932, -0.064634, -0.147744, -0.099134, -0.199233, -0.089898, -0.202237
0.017050, 0.023651, -0.055300, -0.063576, -0.146397, -0.098992, -0.197125, -0.089838, -0.200353
0.017100, 0.026351, -0.055719, -0.062494, -0.145072, -0.098810, -0.195022, -0.089742, -0.198472
0.017150, 0.029040, -0.056189, -0.061388, -0.143768, -0.098588, -0.192925, -0.089611, -0.196596
0.017200, 0.031717, -0.056708, -0.060259, -0.142487, -0.098327, -0.190836, -0.089445, -0.194724
0.017250, 0.034382, -0.057277, -0.059107, -0.141228, -0.098027, -0.188755, -0.089244, -0.192857
0.017300, 0.037033, -0.057896, -0.057933, -0.139992, -0.097687, -0.186683, -0.089007, -0.190996
0.017350, 0.039669, -0.058564, -0.056736, -0.138780, -0.097308, -0.184620, -0.088737, -0.189142
0.017400, 0.042290, -0.059281, -0.055518, -0.137592, -0.096891, -0.182568, -0.088431, -0.187294
0.017450, 0.044894, -0.060047, -0.054279, -0.136428, -0.096435, -0.180526, -0.088091, -0.185455
0.017500, 0.047481, -0.060860, -0.053020, -0.135288, -0.095941, -0.178497, -0.087717, -0.183624
0.017550, 0.050050, -0.061722, -0.051741, -0.134174, -0.095410, -0.176479, -0.087308, -0.181802
0.017600, 0.052599, -0.062631, -0.050441, -0.133085, -0.094840, -0.174475, -0.086866, -0.179990
0.017650, 0.055129, -0.063587, -0.049123, -0.132022, -0.094234, -0.172484, -0.086390, -0.178189
0.017700, 0.057638, -0.064589, -0.047787, -0.130984, -0.093590, -0.170507, -0.085881, -0.176398
0.017750, 0.060125, -0.065638, -0.046432, -0.129973, -0.092910, -0.168546, -0.085339, -0.174619
0.017800, 0.062589, -0.066732, -0.045060, -0.128989, -0.092193, -0.166601, -0.084763, -0.172852
0.017850, 0.065031, -0.067871, -0.043671, -0.128032, -0.091440, -0.164672, -0.084156, -0.171097
0.017900, 0.067448, -0.069055, -0.042265, -0.127102, -0.090652, -0.162760, -0.083515, -0.169357
0.017950, 0.069840, -0.070284, -0.040843, -0.126199, -0.089829, -0.160865, -0.082843, -0.167630
0.018000, 0.072206, -0.071556, -0.039406, -0.125324, -0.088970, -0.158990, -0.082139, -0.165918
0.018050, 0.074546, -0.072871, -0.037954, -0.124477, -0.088078, -0.157133, -0.081403, -0.164221
0.018100, 0.076858, -0.074228, -0.036488, -0.123659, -0.087151, -0.155295, -0.080637, -0.162540
0.018150, 0.079142, -0.075628, -0.035008, -0.122869, -0.086190, -0.153478, -0.079839, -0.160875
0.018200, 0.081397, -0.077069, -0.033515, -0.122107, -0.085197, -0.151682, -0.079011, -0.159227
0.018250, 0.083623, -0.078551, -0.032009, -0.121375, -0.084170, -0.149907, -0.078153, -0.157596
0.018300, 0.085818, -0.080073, -0.030491, -0.120672, -0.083111, -0.148154, -0.077266, -0.155983
0.018350, 0.087982, -0.081635, -0.028961, -0.119998, -0.082020, -0.146424, -0.076348, -0.154389
0.018400, 0.090114, -0.083236, -0.027420, -0.119354, -0.080898, -0.144717, -0.075402, -0.152814
0.018450, 0.092214, -0.084875, -0.025869, -0.118740, -0.079745, -0.143034, -0.074428, -0.151259
0.018500, 0.094280, -0.086552, -0.024309, -0.118155, -0.078562, -0.141375, -0.073425, -0.149724
0.018550, 0.096313, -0.088266, -0.022738, -0.117600, -0.077349, -0.139740, -0.072394, -0.148209
0.018600, 0.098310, -0.090017, -0.021160, -0.117076, -0.076106, -0.138131, -0.071336, -0.146715
0.018650, 0.100273, -0.091803, -0.019573, -0.116582, -0.074834, -0.136548, -0.070251, -0.145243
0.018700, 0.102200, -0.093623, -0.017978, -0.116119, -0.073534, -0.134992, -0.069139, -0.143793
0.018750, 0.104091, -0.095479, -0.016377, -0.115685, -0.072206, -0.133462, -0.068002, -0.142366
0.018800, 0.105944, -0.097367, -0.014769, -0.115283, -0.070851, -0.131959, -0.066839, -0.140961
0.018850, 0.107760, -0.099289, -0.013156, -0.114911, -0.069469, -0.130485, -0.065650, -0.139580
0.018900, 0.109538, -0.101242, -0.011537, -0.114571, -0.068061, -0.129038, -0.064437, -0.138223
0.018950, 0.111276, -0.103227, -0.009914, -0.114261, -0.066628, -0.127620, -0.063200, -0.136891
0.019000, 0.112976, -0.105243, -0.008286, -0.113981, -0.065169, -0.126232, -0.061939, -0.135583
0.019050, 0.114636, -0.107288, -0.006656, -0.113733, -0.063686, -0.124873, -0.060655, -0.134300
0.019100, 0.116255, -0.109362, -0.005022, -0.113516, -0.062179, -0.123544, -0.059348, -0.133043
0.019150, 0.117833, -0.111464, -0.003386, -0.113330, -0.060648, -0.122245, -0.058019, -0.131812
0.019200, 0.119370, -0.113594, -0.001749, -0.113175, -0.059096, -0.120978, -0.056668, -0.130608
0.019250, 0.120866, -0.115750, -0.000110, -0.113051, -0.057521, -0.119741, -0.055296, -0.129430
0.019300, 0.122318, -0.117932, 0.001529, -0.112958, -0.055924, -0.118536, -0.053904, -0.128279
0.019350, 0.123729, -0.120139, 0.003168, -0.112895, -0.054307, -0.117364, -0.052491, -0.127156
0.019400, 0.125096, -0.122369, 0.004807, -0.112864, -0.052670, -0.116223, -0.051059, -0.126061
0.019450, 0.126419, -0.124624, 0.006444, -0.112864, -0.051013, -0.115115, -0.049608, -0.124994
0.019500, 0.127699, -0.126900, 0.008079, -0.112894, -0.049337, -0.114040, -0.048138, -0.123955
0.019550, 0.128934, -0.129198, 0.009712, -0.112956, -0.047643, -0.112998, -0.046650, -0.122945
0.019600, 0.130125, -0.131517, 0.011342, -0.113048, -0.045932, -0.111990, -0.045145, -0.121965
0.019650, 0.131271, -0.133856, 0.012968, -0.113170, -0.044203, -0.111015, -0.043624, -0.121014
0.019700, 0.132371, -0.136213, 0.014591, -0.113323, -0.042459, -0.110075, -0.042086, -0.120092
0.019750, 0.133426, -0.138589, 0.016208, -0.113507, -0.040698, -0.109169, -0.040532, -0.119201
0.019800, 0.134435, -0.140982, 0.017821, -0.113720, -0.038923, -0.108297, -0.038963, -0.118340
0.019850, 0.135397, -0.143391, 0.019427, -0.113964, -0.037133, -0.107461, -0.037380, -0.117509
0.019900, 0.136313, -0.145815, 0.021027, -0.114238, -0.035330, -0.106660, -0.035783, -0.116709
0.019950, 0.137183, -0.148255, 0.022620, -0.114541, -0.033514, -0.105893, -0.034173, -0.115940
0.020000, 0.138006, -0.150707, 0.024206, -0.114875, -0.031686, -0.105163, -0.032550, -0.115202
0.020050, 0.138781, -0.153173, 0.025784, -0.115237, -0.029846, -0.104468, -0.030915, -0.114496
0.020100, 0.139509, -0.155650, 0.027353, -0.115629, -0.027995, -0.103808, -0.029268, -0.113821
0.020150, 0.140190, -0.158139, 0.028913, -0.116050, -0.026134, -0.103185, -0.027611, -0.113178
0.020200, 0.140823, -0.160637, 0.030463, -0.116500, -0.024264, -0.102598, -0.025944, -0.112567
0.020250, 0.141408, -0.163144, 0.032003, -0.116979, -0.022385, -0.102047, -0.024266, -0.111988
0.020300, 0.141946, -0.165660, 0.033532, -0.117486, -0.020498, -0.101533, -0.022580, -0.111441
0.020350, 0.142435, -0.168183, 0.035050, -0.118022, -0.018603, -0.101055, -0.020885, -0.110927
0.020400, 0.142877, -0.170712, 0.036556, -0.118585, -0.016702, -0.100613, -0.019183, -0.110445
0.020450, 0.143270, -0.173247, 0.038050, -0.119176, -0.014794, -0.100208, -0.017473, -0.109995
0.020500, 0.143615, -0.175787, 0.039531, -0.119795, -0.012882, -0.099840, -0.015757, -0.109579
0.020550, 0.143912, -0.178330, 0.040999, -0.120441, -0.010964, -0.099509, -0.014035, -0.109195
0.020600, 0.144161, -0.180876, 0.042453, -0.121113, -0.009043, -0.099214, -0.012308, -0.108844
0.020650, 0.144362, -0.183423, 0.043893, -0.121813, -0.007119, -0.098956, -0.010575, -0.108526
0.020700, 0.144514, -0.185972, 0.045318, -0.122538, -0.005192, -0.098735, -0.008839, -0.108240
0.020750, 0.144618, -0.188521, 0.046727, -0.123290, -0.003263, -0.098551, -0.007100, -0.107988
0.020800, 0.144674, -0.191068, 0.048121, -0.124067, -0.001333, -0.098404, -0.005357, -0.107769
0.020850, 0.144682, -0.193614, 0.049499, -0.124870, 0.000597, -0.098293, -0.003613, -0.107583
0.020900, 0.144642, -0.196157, 0.050860, -0.125698, 0.002527, -0.098220, -0.001867, -0.107430
0.020950, 0.144554, -0.198697, 0.052204, -0.126551, 0.004456, -0.098182, -0.000120, -0.107310
0.021000, 0.144419, -0.201232, 0.053531, -0.127427, 0.006383, -0.098182, 0.001628, -0.107223
0.021050, 0.144236, -0.203762, 0.054839, -0.128328, 0.008309, -0.098218, 0.003375, -0.107170
0.021100, 0.144005, -0.206285, 0.056129, -0.129253, 0.010231, -0.098290, 0.005121, -0.107149
0.021150, 0.143727, -0.208802, 0.057400, -0.130201, 0.012149, -0.098399, 0.006865, -0.107161
0.021200, 0.143402, -0.211310, 0.058652, -0.131171, 0.014063, -0.098544, 0.008607, -0.107205
0.021250, 0.143031, -0.213809, 0.059884, -0.132164, 0.015972, -0.098726, 0.010347, -0.107283
0.021300, 0.142612, -0.216299, 0.061096, -0.133179, 0.017875, -0.098943, 0.012083, -0.107393
0.021350, 0.142148, -0.218777, 0.062288, -0.134216, 0.019772, -0.099196, 0.013815, -0.107536
0.021400, 0.141637, -0.221245, 0.063459, -0.135275, 0.021661, -0.099484, 0.015543, -0.107711
0.021450, 0.141080, -0.223700, 0.064608, -0.136354, 0.023543, -0.099808, 0.017265, -0.107919
0.021500, 0.140477, -0.226141, 0.065736, -0.137453, 0.025417, -0.100168, 0.018981, -0.108159
0.021550, 0.139830, -0.228569, 0.066842, -0.138573, 0.027282, -0.100562, 0.020691, -0.108431
0.021600, 0.139137, -0.230982, 0.067926, -0.139712, 0.029137, -0.100991, 0.022394, -0.108734
0.021650, 0.138399, -0.233379, 0.068987, -0.140870, 0.030981, -0.101455, 0.024090, -0.109070
0.021700, 0.137618, -0.235759, 0.070025, -0.142047, 0.032815, -0.101953, 0.025777, -0.109437
0.021750, 0.136792, -0.238122, 0.071039, -0.143242, 0.034637, -0.102486, 0.027455, -0.109835
0.021800, 0.135923, -0.240467, 0.072030, -0.144455, 0.036446, -0.103052, 0.029124, -0.110265
0.021850, 0.135010, -0.242793, 0.072998, -0.145685, 0.038243, -0.103652, 0.030783, -0.110725
0.021900, 0.134055, -0.245099, 0.073940, -0.146932, 0.040027, -0.104285, 0.032431, -0.111216
0.021950, 0.133058, -0.247384, 0.074859, -0.148195, 0.041796, -0.104951, 0.034068, -0.111738
0.022000, 0.132018, -0.249648, 0.075752, -0.149474, 0.043551, -0.105650, 0.035694, -0.112290
0.022050, 0.130937, -0.251890, 0.076621, -0.150769, 0.045290, -0.106381, 0.037308, -0.112872
0.022100, 0.129815, -0.254110, 0.077464, -0.152079, 0.047014, -0.107145, 0.038908, -0.113484
0.022150, 0.128653, -0.256305, 0.078281, -0.153402, 0.048721, -0.107940, 0.040496, -0.114125
0.022200, 0.127450, -0.258476, 0.079073, -0.154740, 0.050411, -0.108766, 0.042069, -0.114795
0.022250, 0.126208, -0.260622, 0.079838, -0.156092, 0.052083, -0.109623, 0.043628, -0.115494
0.022300, 0.124927, -0.262743, 0.080577, -0.157456, 0.053737, -0.110512, 0.045173, -0.116222
0.022350, 0.123608, -0.264837, 0.081290, -0.158832, 0.055373, -0.111430, 0.046701, -0.116978
0.022400, 0.122250, -0.266903, 0.081976, -0.160221, 0.056989, -0.112378, 0.048214, -0.117762
0.022450, 0.120855, -0.268942, 0.082635, -0.161621, 0.058586, -0.113356, 0.049711, -0.118574
0.022500, 0.119423, -0.270952, 0.083267, -0.163031, 0.060162, -0.114363, 0.051190, -0.119412
0.022550, 0.117955, -0.272933, 0.083872, -0.164452, 0.061717, -0.115398, 0.052652, -0.120278
0.022600, 0.116452, -0.274884, 0.084449, -0.165883, 0.063251, -0.116462, 0.054096, -0.121171
0.022650, 0.114913, -0.276805, 0.084999, -0.167323, 0.064763, -0.117553, 0.055522, -0.122089
0.022700, 0.113340, -0.278694, 0.085521, -0.168772, 0.066253, -0.118672, 0.056928, -0.123033
0.022750, 0.111733, -0.280552, 0.086015, -0.170229, 0.067720, -0.119817, 0.058316, -0.124003
0.022800, 0.110093, -0.282378, 0.086481, -0.171693, 0.069163, -0.120990, 0.059683, -0.124998
0.022850, 0.108420, -0.284170, 0.086919, -0.173165, 0.070583, -0.122188, 0.061031, -0.126017
0.022900, 0.106715, -0.285929, 0.087329, -0.174644, 0.071978, -0.123411, 0.062357, -0.127061
0.022950, 0.104980, -0.287654, 0.087710, -0.176128, 0.073349, -0.124659, 0.063663, -0.128129
0.023000, 0.103213, -0.289344, 0.088063, -0.177618, 0.074695, -0.125932, 0.064947, -0.129220
0.023050, 0.101417, -0.291000, 0.088388, -0.179113, 0.076015, -0.127229, 0.066208, -0.130333
0.023100, 0.099592, -0.292619, 0.088684, -0.180612, 0.077309, -0.128550, 0.067448, -0.131470
0.023150, 0.097738, -0.294202, 0.088952, -0.182116, 0.078576, -0.129893, 0.068665, -0.132628
0.023200, 0.095856, -0.295749, 0.089190, -0.183622, 0.079817, -0.131259, 0.069858, -0.133808
0.023250, 0.093948, -0.297258, 0.089401, -0.185132, 0.081030, -0.132646, 0.071028, -0.135009
0.023300, 0.092013, -0.298730, 0.089582, -0.186643, 0.082216, -0.134055, 0.072174, -0.136231
0.023350, 0.090053, -0.300164, 0.089735, -0.188157, 0.083374, -0.135485, 0.073296, -0.137473
0.023400, 0.088067, -0.301559, 0.089860, -0.189672, 0.084504, -0.136935, 0.074393, -0.138735
0.023450, 0.086058, -0.302915, 0.089955, -0.191187, 0.085605, -0.138405, 0.075465, -0.140016
0.023500, 0.084026, -0.304232, 0.090022, -0.192702, 0.086677, -0.139894, 0.076512, -0.141316
0.023550, 0.081971, -0.305510, 0.090061, -0.194217, 0.087720, -0.141402, 0.077533, -0.142634
0.023600, 0.079894, -0.306747, 0.090071, -0.195731, 0.088733, -0.142927, 0.078529, -0.143970
0.023650, 0.077796, -0.307943, 0.090052, -0.197244, 0.089716, -0.144470, 0.079498, -0.145323
0.023700, 0.075678, -0.309099, 0.090005, -0.198754, 0.090669, -0.146030, 0.080440, -0.146693
0.023750, 0.073541, -0.310213, 0.089929, -0.200262, 0.091591, -0.147606, 0.081356, -0.148079
0.023800, 0.071385, -0.311286, 0.089826, -0.201767, 0.092483, -0.149197, 0.082244, -0.149481
