time,vga,vgb,vgc,vca,vcb,vcc,ia,ib,ic,p,q,v,i
0.272650, -0.739631, 0.952661, -0.213030, -0.739643, 0.952617, -0.212974, -0.000113, 0.000074, 0.000039, 0.000097, -0.000061, 1.000000, 0.000115
0.272700, -0.750111, 0.947768, -0.197657, -0.750122, 0.947723, -0.197601, -0.000113, 0.000072, 0.000041, 0.000097, -0.000061, 1.000000, 0.000115
0.272750, -0.760406, 0.942641, -0.182236, -0.760416, 0.942596, -0.182180, -0.000113, 0.000071, 0.000043, 0.000097, -0.000061, 1.000000, 0.000115
0.272800, -0.770513, 0.937282, -0.166769, -0.770522, 0.937236, -0.166714, -0.000114, 0.000069, 0.000044, 0.000097, -0.000061, 1.000000, 0.000115
0.272850, -0.780430, 0.931691, -0.151261, -0.780439, 0.931645, -0.151206, -0.000114, 0.000068, 0.000046, 0.000097, -0.000061, 1.000000, 0.000115
0.272900, -0.790155, 0.925871, -0.135716, -0.790162, 0.925824, -0.135661, -0.000114, 0.000066, 0.000048, 0.000097, -0.000061, 1.000000, 0.000115
0.272950, -0.799685, 0.919821, -0.120137, -0.799691, 0.919774, -0.120083, -0.000114, 0.000065, 0.000049, 0.000097, -0.000062, 1.000000, 0.000114
0.273000, -0.809017, 0.913545, -0.104528, -0.809023, 0.913497, -0.104475, -0.000114, 0.000063, 0.000051, 0.000097, -0.000062, 1.000000, 0.000114
0.273050, -0.818150, 0.907044, -0.088894, -0.818154, 0.906996, -0.088841, -0.000114, 0.000062, 0.000053, 0.000096, -0.000062, 1.000000, 0.000114
0.273100, -0.827081, 0.900319, -0.073238, -0.827084, 0.900270, -0.073186, -0.000114, 0.000060, 0.000054, 0.000096, -0.000062, 1.000000, 0.000114
0.273150, -0.835807, 0.893371, -0.057564, -0.835810, 0.893322, -0.057512, -0.000114, 0.000058, 0.000056, 0.000096, -0.000062, 1.000000, 0.000114
0.273200, -0.844328, 0.886204, -0.041876, -0.844330, 0.886154, -0.041824, -0.000114, 0.000057, 0.000058, 0.000096, -0.000062, 1.000000, 0.000114
0.273250, -0.852640, 0.878817, -0.026177, -0.852641, 0.878767, -0.026126, -0.000114, 0.000055, 0.000059, 0.000096, -0.000062, 1.000000, 0.000114
0.273300, -0.860742, 0.871214, -0.010472, -0.860742, 0.871163, -0.010421, -0.000114, 0.000054, 0.000061, 0.000096, -0.000062, 1.000000, 0.000114
0.273350, -0.868632, 0.863396, 0.005236, -0.868631, 0.863345, 0.005286, -0.000114, 0.000052, 0.000062, 0.000096, -0.000062, 1.000000, 0.000114
0.273400, -0.876307, 0.855364, 0.020942, -0.876305, 0.855313, 0.020992, -0.000114, 0.000050, 0.000064, 0.000096, -0.000062, 1.000000, 0.000114
0.273450, -0.883766, 0.847122, 0.036644, -0.883763, 0.847070, 0.036693, -0.000114, 0.000049, 0.000065, 0.000096, -0.000062, 1.000000, 0.000114
0.273500, -0.891007, 0.838671, 0.052336, -0.891003, 0.838619, 0.052384, -0.000114, 0.000047, 0.000067, 0.000096, -0.000062, 1.000000, 0.000114
0.273550, -0.898028, 0.830012, 0.068015, -0.898023, 0.829960, 0.068063, -0.000113, 0.000045, 0.000068, 0.000096, -0.000062, 1.000000, 0.000114
0.273600, -0.904827, 0.821149, 0.083678, -0.904822, 0.821097, 0.083725, -0.000113, 0.000044, 0.000070, 0.000096, -0.000062, 1.000000, 0.000114
0.273650, -0.911403, 0.812084, 0.099320, -0.911397, 0.812031, 0.099366, -0.000113, 0.000042, 0.000071, 0.000096, -0.000062, 1.000000, 0.000114
0.273700, -0.917755, 0.802817, 0.114937, -0.917748, 0.802764, 0.114983, -0.000113, 0.000040, 0.000072, 0.000096, -0.000062, 1.000000, 0.000114
0.273750, -0.923880, 0.793353, 0.130526, -0.923872, 0.793300, 0.130572, -0.000112, 0.000039, 0.000074, 0.000096, -0.000062, 1.000000, 0.000114
0.273800, -0.929776, 0.783693, 0.146083, -0.929768, 0.783640, 0.146128, -0.000112, 0.000037, 0.000075, 0.000096, -0.000062, 1.000000, 0.000114
0.273850, -0.935444, 0.773840, 0.161604, -0.935434, 0.773786, 0.161648, -0.000112, 0.000035, 0.000076, 0.000096, -0.000062, 1.000000, 0.000114
0.273900, -0.940881, 0.763796, 0.177085, -0.940870, 0.763742, 0.177128, -0.000111, 0.000033, 0.000078, 0.000096, -0.000062, 1.000000, 0.000114
0.273950, -0.946085, 0.753563, 0.192522, -0.946074, 0.753509, 0.192565, -0.000111, 0.000032, 0.000079, 0.000096, -0.000062, 1.000000, 0.000114
0.274000, -0.951057, 0.743145, 0.207912, -0.951044, 0.743090, 0.207954, -0.000110, 0.000030, 0.000080, 0.000096, -0.000062, 1.000000, 0.000114
0.274050, -0.955793, 0.732543, 0.223250, -0.955780, 0.732488, 0.223292, -0.000110, 0.000028, 0.000082, 0.000096, -0.000062, 1.000000, 0.000114
0.274100, -0.960294, 0.721760, 0.238533, -0.960280, 0.721705, 0.238574, -0.000109, 0.000027, 0.000083, 0.000096, -0.000062, 1.000000, 0.000114
0.274150, -0.964557, 0.710799, 0.253758, -0.964543, 0.710744, 0.253798, -0.000109, 0.000025, 0.000084, 0.000096, -0.000062, 1.000000, 0.000114
0.274200, -0.968583, 0.699663, 0.268920, -0.968568, 0.699608, 0.268959, -0.000108, 0.000023, 0.000085, 0.000096, -0.000062, 1.000000, 0.000114
0.274250, -0.972370, 0.688355, 0.284015, -0.972353, 0.688299, 0.284054, -0.000108, 0.000021, 0.000086, 0.000096, -0.000062, 1.000000, 0.000114
0.274300, -0.975917, 0.676876, 0.299041, -0.975899, 0.676821, 0.299079, -0.000107, 0.000020, 0.000087, 0.000096, -0.000062, 1.000000, 0.000114
0.274350, -0.979223, 0.665230, 0.313992, -0.979205, 0.665175, 0.314030, -0.000106, 0.000018, 0.000089, 0.000096, -0.000062, 1.000000, 0.000114
0.274400, -0.982287, 0.653421, 0.328867, -0.982268, 0.653365, 0.328903, -0.000106, 0.000016, 0.000090, 0.000096, -0.000062, 1.000000, 0.000114
0.274450, -0.985109, 0.641450, 0.343660, -0.985090, 0.641394, 0.343696, -0.000105, 0.000014, 0.000091, 0.000096, -0.000062, 1.000000, 0.000114
0.274500, -0.987688, 0.629320, 0.358368, -0.987668, 0.629265, 0.358403, -0.000104, 0.000013, 0.000092, 0.000096, -0.000062, 1.000000, 0.000114
0.274550, -0.990024, 0.617036, 0.372988, -0.990002, 0.616980, 0.373022, -0.000104, 0.000011, 0.000093, 0.000096, -0.000061, 1.000000, 0.000114
0.274600, -0.992115, 0.604599, 0.387516, -0.992093, 0.604543, 0.387549, -0.000103, 0.000009, 0.000094, 0.000096, -0.000061, 1.000000, 0.000114
0.274650, -0.993961, 0.592013, 0.401948, -0.993938, 0.591957, 0.401981, -0.000102, 0.000007, 0.000095, 0.000096, -0.000061, 1.000000, 0.000114
0.274700, -0.995562, 0.579281, 0.416281, -0.995538, 0.579225, 0.416313, -0.000101, 0.000006, 0.000096, 0.000096, -0.000061, 1.000000, 0.000114
0.274750, -0.996917, 0.566406, 0.430511, -0.996893, 0.566350, 0.430542, -0.000100, 0.000004, 0.000097, 0.000096, -0.000061, 1.000000, 0.000114
0.274800, -0.998027, 0.553392, 0.444635, -0.998001, 0.553336, 0.444666, -0.000100, 0.000002, 0.000098, 0.000096, -0.000061, 1.000000, 0.000114
0.274850, -0.998890, 0.540240, 0.458650, -0.998864, 0.540185, 0.458679, -0.000099, 0.000000, 0.000098, 0.000096, -0.000061, 1.000000, 0.000114
0.274900, -0.999507, 0.526956, 0.472551, -0.999480, 0.526900, 0.472580, -0.000098, -0.000001, 0.000099, 0.000096, -0.000061, 1.000000, 0.000114
0.274950, -0.999877, 0.513541, 0.486335, -0.999849, 0.513486, 0.486364, -0.000097, -0.000003, 0.000100, 0.000096, -0.000061, 1.000000, 0.000114
0.275000, -1.000000, 0.500000, 0.500000, -0.999972, 0.499944, 0.500027, -0.000096, -0.000005, 0.000101, 0.000096, -0.000061, 1.000000, 0.000114
0.275050, -0.999877, 0.486335, 0.513541, -0.999848, 0.486280, 0.513568, -0.000095, -0.000007, 0.000102, 0.000096, -0.000061, 1.000000, 0.000114
0.275100, -0.999507, 0.472551, 0.526956, -0.999477, 0.472495, 0.526981, -0.000094, -0.000008, 0.000102, 0.000096, -0.000061, 1.000000, 0.000114
0.275150, -0.998890, 0.458650, 0.540240, -0.998859, 0.458594, 0.540265, -0.000093, -0.000010, 0.000103, 0.000096, -0.000061, 1.000000, 0.000114
0.275200, -0.998027, 0.444635, 0.553392, -0.997996, 0.444580, 0.553416, -0.000092, -0.000012, 0.000104, 0.000096, -0.000061, 1.000000, 0.000114
0.275250, -0.996917, 0.430511, 0.566406, -0.996886, 0.430456, 0.566429, -0.000091, -0.000014, 0.000104, 0.000096, -0.000061, 1.000000, 0.000114
0.275300, -0.995562, 0.416281, 0.579281, -0.995529, 0.416226, 0.579303, -0.000090, -0.000015, 0.000105, 0.000096, -0.000061, 1.000000, 0.000113
0.275350, -0.993961, 0.401948, 0.592013, -0.993928, 0.401893, 0.592035, -0.000089, -0.000017, 0.000106, 0.000096, -0.000061, 1.000000, 0.000113
0.275400, -0.992115, 0.387516, 0.604599, -0.992081, 0.387461, 0.604620, -0.000088, -0.000019, 0.000106, 0.000096, -0.000061, 1.000000, 0.000113
0.275450, -0.990024, 0.372988, 0.617036, -0.989989, 0.372934, 0.617056, -0.000086, -0.000020, 0.000107, 0.000096, -0.000060, 1.000000, 0.000113
0.275500, -0.987688, 0.358368, 0.629320, -0.987653, 0.358314, 0.629339, -0.000085, -0.000022, 0.000107, 0.000096, -0.000060, 1.000000, 0.000113
0.275550, -0.985109, 0.343660, 0.641450, -0.985074, 0.343606, 0.641468, -0.000084, -0.000024, 0.000108, 0.000096, -0.000060, 1.000000, 0.000113
0.275600, -0.982287, 0.328867, 0.653421, -0.982251, 0.328813, 0.653438, -0.000083, -0.000025, 0.000108, 0.000096, -0.000060, 1.000000, 0.000113
0.275650, -0.979223, 0.313992, 0.665230, -0.979186, 0.313939, 0.665247, -0.000082, -0.000027, 0.000109, 0.000096, -0.000060, 1.000000, 0.000113
0.275700, -0.975917, 0.299041, 0.676876, -0.975879, 0.298988, 0.676891, -0.000080, -0.000029, 0.000109, 0.000096, -0.000060, 1.000000, 0.000113
0.275750, -0.972370, 0.284015, 0.688355, -0.972332, 0.283963, 0.688369, -0.000079, -0.000030, 0.000109, 0.000096, -0.000060, 1.000000, 0.000113
0.275800, -0.968583, 0.268920, 0.699663, -0.968544, 0.268867, 0.699677, -0.000078, -0.000032, 0.000110, 0.000096, -0.000060, 1.000000, 0.000113
0.275850, -0.964557, 0.253758, 0.710799, -0.964518, 0.253706, 0.710812, -0.000077, -0.000034, 0.000110, 0.000096, -0.000060, 1.000000, 0.000113
0.275900, -0.960294, 0.238533, 0.721760, -0.960254, 0.238482, 0.721772, -0.000075, -0.000035, 0.000110, 0.000096, -0.000060, 1.000000, 0.000113
0.275950, -0.955793, 0.223250, 0.732543, -0.955753, 0.223199, 0.732554, -0.000074, -0.000037, 0.000111, 0.000096, -0.000060, 1.000000, 0.000113
0.276000, -0.951057, 0.207912, 0.743145, -0.951015, 0.207860, 0.743155, -0.000073, -0.000038, 0.000111, 0.000096, -0.000060, 1.000000, 0.000113
0.276050, -0.946085, 0.192522, 0.753563, -0.946044, 0.192471, 0.753573, -0.000071, -0.000040, 0.000111, 0.000096, -0.000059, 1.000000, 0.000113
0.276100, -0.940881, 0.177085, 0.763796, -0.940839, 0.177034, 0.763804, -0.000070, -0.000041, 0.000111, 0.000096, -0.000059, 1.000000, 0.000113
0.276150, -0.935444, 0.161604, 0.773840, -0.935401, 0.161554, 0.773848, -0.000069, -0.000043, 0.000112, 0.000096, -0.000059, 1.000000, 0.000113
0.276200, -0.929776, 0.146083, 0.783693, -0.929733, 0.146033, 0.783700, -0.000067, -0.000045, 0.000112, 0.000096, -0.000059, 1.000000, 0.000112
0.276250, -0.923880, 0.130526, 0.793353, -0.923836, 0.130477, 0.793359, -0.000066, -0.000046, 0.000112, 0.000096, -0.000059, 1.000000, 0.000112
0.276300, -0.917755, 0.114937, 0.802817, -0.917711, 0.114888, 0.802822, -0.000064, -0.000048, 0.000112, 0.000096, -0.000059, 1.000000, 0.000112
0.276350, -0.911403, 0.099320, 0.812084, -0.911359, 0.099271, 0.812088, -0.000063, -0.000049, 0.000112, 0.000096, -0.000059, 1.000000, 0.000112
0.276400, -0.904827, 0.083678, 0.821149, -0.904782, 0.083630, 0.821152, -0.000061, -0.000051, 0.000112, 0.000095, -0.000059, 1.000000, 0.000112
0.276450, -0.898028, 0.068015, 0.830012, -0.897982, 0.067968, 0.830015, -0.000060, -0.000052, 0.000112, 0.000095, -0.000059, 1.000000, 0.000112
0.276500, -0.891007, 0.052336, 0.838671, -0.890961, 0.052289, 0.838672, -0.000058, -0.000053, 0.000112, 0.000095, -0.000059, 1.000000, 0.000112
0.276550, -0.883766, 0.036644, 0.847122, -0.883719, 0.036597, 0.847122, -0.000057, -0.000055, 0.000112, 0.000095, -0.000058, 1.000000, 0.000112
0.276600, -0.876307, 0.020942, 0.855364, -0.876260, 0.020896, 0.855364, -0.000055, -0.000056, 0.000112, 0.000095, -0.000058, 1.000000, 0.000112
0.276650, -0.868632, 0.005236, 0.863396, -0.868584, 0.005190, 0.863394, -0.000054, -0.000058, 0.000112, 0.000095, -0.000058, 1.000000, 0.000112
0.276700, -0.860742, -0.010472, 0.871214, -0.860695, -0.010517, 0.871212, -0.000052, -0.000059, 0.000111, 0.000095, -0.000058, 1.000000, 0.000112
0.276750, -0.852640, -0.026177, 0.878817, -0.852592, -0.026222, 0.878814, -0.000051, -0.000060, 0.000111, 0.000095, -0.000058, 1.000000, 0.000111
0.276800, -0.844328, -0.041876, 0.886204, -0.844280, -0.041920, 0.886200, -0.000049, -0.000062, 0.000111, 0.000095, -0.000058, 1.000000, 0.000111
0.276850, -0.835807, -0.057564, 0.893371, -0.835759, -0.057608, 0.893367, -0.000048, -0.000063, 0.000111, 0.000095, -0.000058, 1.000000, 0.000111
0.276900, -0.827081, -0.073238, 0.900319, -0.827032, -0.073281, 0.900313, -0.000046, -0.000064, 0.000111, 0.000095, -0.000058, 1.000000, 0.000111
0.276950, -0.818150, -0.088894, 0.907044, -0.818101, -0.088937, 0.907038, -0.000045, -0.000066, 0.000110, 0.000095, -0.000057, 1.000000, 0.000111
0.277000, -0.809017, -0.104528, 0.913545, -0.808968, -0.104571, 0.913538, -0.000043, -0.000067, 0.000110, 0.000095, -0.000057, 1.000000, 0.000111
0.277050, -0.799685, -0.120137, 0.919821, -0.799635, -0.120178, 0.919813, -0.000042, -0.000068, 0.000110, 0.000095, -0.000057, 1.000000, 0.000111
0.277100, -0.790155, -0.135716, 0.925871, -0.790105, -0.135757, 0.925861, -0.000040, -0.000069, 0.000109, 0.000095, -0.000057, 1.000000, 0.000111
0.277150, -0.780430, -0.151261, 0.931691, -0.780380, -0.151301, 0.931681, -0.000038, -0.000071, 0.000109, 0.000095, -0.000057, 1.000000, 0.000111
0.277200, -0.770513, -0.166769, 0.937282, -0.770463, -0.166809, 0.937271, -0.000037, -0.000072, 0.000109, 0.000095, -0.000057, 1.000000, 0.000110
0.277250, -0.760406, -0.182236, 0.942641, -0.760355, -0.182275, 0.942630, -0.000035, -0.000073, 0.000108, 0.000095, -0.000057, 1.000000, 0.000110
0.277300, -0.750111, -0.197657, 0.947768, -0.750060, -0.197696, 0.947756, -0.000033, -0.000074, 0.000108, 0.000095, -0.000057, 1.000000, 0.000110
0.277350, -0.739631, -0.213030, 0.952661, -0.739580, -0.213068, 0.952648, -0.000032, -0.000075, 0.000107, 0.000094, -0.000057, 1.000000, 0.000110
0.277400, -0.728969, -0.228351, 0.957319, -0.728917, -0.228388, 0.957305, -0.000030, -0.000076, 0.000107, 0.000094, -0.000056, 1.000000, 0.000110
0.277450, -0.718126, -0.243615, 0.961741, -0.718075, -0.243652, 0.961726, -0.000029, -0.000078, 0.000106, 0.000094, -0.000056, 1.000000, 0.000110
0.277500, -0.707107, -0.258819, 0.965926, -0.707055, -0.258855, 0.965910, -0.000027, -0.000079, 0.000106, 0.000094, -0.000056, 1.000000, 0.000110
0.277550, -0.695913, -0.273959, 0.969872, -0.695861, -0.273995, 0.969855, -0.000025, -0.000080, 0.000105, 0.000094, -0.000056, 1.000000, 0.000110
0.277600, -0.684547, -0.289032, 0.973579, -0.684495, -0.289067, 0.973561, -0.000024, -0.000081, 0.000104, 0.000094, -0.000056, 1.000000, 0.000109
0.277650, -0.673013, -0.304033, 0.977046, -0.672960, -0.304067, 0.977027, -0.000022, -0.000082, 0.000104, 0.000094, -0.000056, 1.000000, 0.000109
0.277700, -0.661312, -0.318959, 0.980271, -0.661259, -0.318993, 0.980252, -0.000020, -0.000083, 0.000103, 0.000094, -0.000056, 1.000000, 0.000109
0.277750, -0.649448, -0.333807, 0.983255, -0.649396, -0.333840, 0.983235, -0.000019, -0.000084, 0.000102, 0.000094, -0.000056, 1.000000, 0.000109
0.277800, -0.637424, -0.348572, 0.985996, -0.637371, -0.348604, 0.985975, -0.000017, -0.000085, 0.000102, 0.000094, -0.000055, 1.000000, 0.000109
0.277850, -0.625243, -0.363251, 0.988494, -0.625190, -0.363283, 0.988473, -0.000015, -0.000086, 0.000101, 0.000094, -0.000055, 1.000000, 0.000109
0.277900, -0.612907, -0.377841, 0.990748, -0.612854, -0.377871, 0.990726, -0.000014, -0.000086, 0.000100, 0.000094, -0.000055, 1.000000, 0.000109
0.277950, -0.600420, -0.392337, 0.992757, -0.600367, -0.392367, 0.992734, -0.000012, -0.000087, 0.000099, 0.000093, -0.000055, 1.000000, 0.000108
0.278000, -0.587785, -0.406737, 0.994522, -0.587732, -0.406766, 0.994498, -0.000010, -0.000088, 0.000099, 0.000093, -0.000055, 1.000000, 0.000108
0.278050, -0.575005, -0.421036, 0.996041, -0.574952, -0.421064, 0.996017, -0.000009, -0.000089, 0.000098, 0.000093, -0.000055, 1.000000, 0.000108
0.278100, -0.562083, -0.435231, 0.997314, -0.562030, -0.435259, 0.997289, -0.000007, -0.000090, 0.000097, 0.000093, -0.000055, 1.000000, 0.000108
0.278150, -0.549023, -0.449319, 0.998342, -0.548970, -0.449346, 0.998316, -0.000005, -0.000091, 0.000096, 0.000093, -0.000055, 1.000000, 0.000108
0.278200, -0.535827, -0.463296, 0.999123, -0.535774, -0.463322, 0.999096, -0.000004, -0.000091, 0.000095, 0.000093, -0.000055, 1.000000, 0.000108
0.278250, -0.522499, -0.477159, 0.999657, -0.522446, -0.477184, 0.999630, -0.000002, -0.000092, 0.000094, 0.000093, -0.000054, 1.000000, 0.000108
0.278300, -0.509041, -0.490904, 0.999945, -0.508989, -0.490929, 0.999917, -0.000000, -0.000093, 0.000093, 0.000093, -0.000054, 1.000000, 0.000107
0.278350, -0.495459, -0.504528, 0.999986, -0.495406, -0.504552, 0.999958, 0.000001, -0.000094, 0.000092, 0.000093, -0.000054, 1.000000, 0.000107
0.278400, -0.481754, -0.518027, 0.999781, -0.481701, -0.518050, 0.999751, 0.000003, -0.000094, 0.000091, 0.000092, -0.000054, 1.000000, 0.000107
0.278450, -0.467930, -0.531399, 0.999328, -0.467877, -0.531421, 0.999298, 0.000005, -0.000095, 0.000090, 0.000092, -0.000054, 1.000000, 0.000107
0.278500, -0.453990, -0.544639, 0.998630, -0.453938, -0.544661, 0.998599, 0.000006, -0.000095, 0.000089, 0.000092, -0.000054, 1.000000, 0.000107
0.278550, -0.439939, -0.557745, 0.997684, -0.439887, -0.557766, 0.997653, 0.000008, -0.000096, 0.000088, 0.000092, -0.000054, 1.000000, 0.000107
0.278600, -0.425779, -0.570714, 0.996493, -0.425727, -0.570734, 0.996461, 0.000009, -0.000097, 0.000087, 0.000092, -0.000054, 1.000000, 0.000107
0.278650, -0.411514, -0.583541, 0.995056, -0.411462, -0.583561, 0.995023, 0.000011, -0.000097, 0.000086, 0.000092, -0.000054, 1.000000, 0.000106
0.278700, -0.397148, -0.596225, 0.993373, -0.397096, -0.596243, 0.993339, 0.000013, -0.000098, 0.000085, 0.000092, -0.000054, 1.000000, 0.000106
0.278750, -0.382683, -0.608761, 0.991445, -0.382631, -0.608779, 0.991411, 0.000014, -0.000098, 0.000084, 0.000092, -0.000053, 1.000000, 0.000106
0.278800, -0.368125, -0.621148, 0.989272, -0.368073, -0.621165, 0.989238, 0.000016, -0.000099, 0.000083, 0.000091, -0.000053, 1.000000, 0.000106
0.278850, -0.353475, -0.633381, 0.986856, -0.353423, -0.633397, 0.986820, 0.000018, -0.000099, 0.000082, 0.000091, -0.000053, 1.000000, 0.000106
0.278900, -0.338738, -0.645458, 0.984196, -0.338687, -0.645473, 0.984160, 0.000019, -0.000100, 0.000080, 0.000091, -0.000053, 1.000000, 0.000106
0.278950, -0.323917, -0.657375, 0.981293, -0.323866, -0.657390, 0.981256, 0.000021, -0.000100, 0.000079, 0.000091, -0.000053, 1.000000, 0.000105
0.279000, -0.309017, -0.669131, 0.978148, -0.308966, -0.669144, 0.978110, 0.000022, -0.000100, 0.000078, 0.000091, -0.000053, 1.000000, 0.000105
0.279050, -0.294040, -0.680721, 0.974761, -0.293990, -0.680734, 0.974723, 0.000024, -0.000101, 0.000077, 0.000091, -0.000053, 1.000000, 0.000105
0.279100, -0.278991, -0.692143, 0.971134, -0.278941, -0.692155, 0.971096, 0.000025, -0.000101, 0.000075, 0.000091, -0.000053, 1.000000, 0.000105
0.279150, -0.263873, -0.703395, 0.967268, -0.263823, -0.703406, 0.967229, 0.000027, -0.000101, 0.000074, 0.000091, -0.000053, 1.000000, 0.000105
0.279200, -0.248690, -0.714473, 0.963163, -0.248640, -0.714483, 0.963123, 0.000029, -0.000102, 0.000073, 0.000090, -0.000053, 1.000000, 0.000105
0.279250, -0.233445, -0.725374, 0.958820, -0.233396, -0.725384, 0.958780, 0.000030, -0.000102, 0.000072, 0.000090, -0.000053, 1.000000, 0.000105
0.279300, -0.218143, -0.736097, 0.954240, -0.218094, -0.736106, 0.954200, 0.000032, -0.000102, 0.000070, 0.000090, -0.000053, 1.000000, 0.000104
0.279350, -0.202787, -0.746638, 0.949425, -0.202738, -0.746646, 0.949384, 0.000033, -0.000102, 0.000069, 0.000090, -0.000053, 1.000000, 0.000104
0.279400, -0.187381, -0.756995, 0.944376, -0.187332, -0.757002, 0.944335, 0.000035, -0.000102, 0.000068, 0.000090, -0.000052, 1.000000, 0.000104
0.279450, -0.171929, -0.767165, 0.939094, -0.171881, -0.767172, 0.939052, 0.000036, -0.000102, 0.000066, 0.000090, -0.000052, 1.000000, 0.000104
0.279500, -0.156434, -0.777146, 0.933580, -0.156386, -0.777152, 0.933538, 0.000038, -0.000103, 0.000065, 0.000090, -0.000052, 1.000000, 0.000104
0.279550, -0.140901, -0.786935, 0.927836, -0.140853, -0.786940, 0.927793, 0.000039, -0.000103, 0.000063, 0.000089, -0.000052, 1.000000, 0.000104
0.279600, -0.125333, -0.796530, 0.921863, -0.125286, -0.796534, 0.921820, 0.000041, -0.000103, 0.000062, 0.000089, -0.000052, 1.000000, 0.000103
0.279650, -0.109734, -0.805928, 0.915663, -0.109687, -0.805932, 0.915619, 0.000042, -0.000103, 0.000061, 0.000089, -0.000052, 1.000000, 0.000103
0.279700, -0.094108, -0.815128, 0.909236, -0.094062, -0.815130, 0.909192, 0.000044, -0.000103, 0.000059, 0.000089, -0.000052, 1.000000, 0.000103
0.279750, -0.078459, -0.824126, 0.902585, -0.078413, -0.824128, 0.902541, 0.000045, -0.000103, 0.000058, 0.000089, -0.000052, 1.000000, 0.000103
0.279800, -0.062791, -0.832921, 0.895712, -0.062745, -0.832922, 0.895667, 0.000046, -0.000103, 0.000056, 0.000089, -0.000052, 1.000000, 0.000103
0.279850, -0.047106, -0.841511, 0.888617, -0.047061, -0.841511, 0.888572, 0.000048, -0.000103, 0.000055, 0.000089, -0.000052, 1.000000, 0.000103
0.279900, -0.031411, -0.849893, 0.881303, -0.031366, -0.849892, 0.881258, 0.000049, -0.000103, 0.000053, 0.000088, -0.000052, 1.000000, 0.000103
0.279950, -0.015707, -0.858065, 0.873772, -0.015663, -0.858063, 0.873726, 0.000051, -0.000102, 0.000052, 0.000088, -0.000052, 1.000000, 0.000102
0.280000, 0.000000, -0.866025, 0.866025, 0.000044, -0.866023, 0.865979, 0.000052, -0.000102, 0.000050, 0.000088, -0.000052, 1.000000, 0.000102
0.280050, 0.015707, -0.873772, 0.858065, 0.015751, -0.873769, 0.858018, 0.000053, -0.000102, 0.000049, 0.000088, -0.000052, 1.000000, 0.000102
0.280100, 0.031411, -0.881303, 0.849893, 0.031454, -0.881300, 0.849845, 0.000055, -0.000102, 0.000047, 0.000088, -0.000052, 1.000000, 0.000102
0.280150, 0.047106, -0.888617, 0.841511, 0.047149, -0.888613, 0.841463, 0.000056, -0.000102, 0.000046, 0.000088, -0.000052, 1.000000, 0.000102
0.280200, 0.062791, -0.895712, 0.832921, 0.062833, -0.895706, 0.832873, 0.000057, -0.000101, 0.000044, 0.000088, -0.000052, 1.000000, 0.000102
0.280250, 0.078459, -0.902585, 0.824126, 0.078501, -0.902579, 0.824078, 0.000058, -0.000101, 0.000043, 0.000087, -0.000052, 1.000000, 0.000102
0.280300, 0.094108, -0.909236, 0.815128, 0.094150, -0.909229, 0.815079, 0.000060, -0.000101, 0.000041, 0.000087, -0.000052, 1.000000, 0.000101
0.280350, 0.109734, -0.915663, 0.805928, 0.109775, -0.915655, 0.805879, 0.000061, -0.000101, 0.000040, 0.000087, -0.000052, 1.000000, 0.000101
0.280400, 0.125333, -0.921863, 0.796530, 0.125374, -0.921854, 0.796481, 0.000062, -0.000100, 0.000038, 0.000087, -0.000052, 1.000000, 0.000101
0.280450, 0.140901, -0.927836, 0.786935, 0.140941, -0.927827, 0.786886, 0.000063, -0.000100, 0.000037, 0.000087, -0.000052, 1.000000, 0.000101
0.280500, 0.156434, -0.933580, 0.777146, 0.156474, -0.933570, 0.777096, 0.000065, -0.000100, 0.000035, 0.000087, -0.000052, 1.000000, 0.000101
0.280550, 0.171929, -0.939094, 0.767165, 0.171968, -0.939083, 0.767115, 0.000066, -0.000099, 0.000033, 0.000087, -0.000052, 1.000000, 0.000101
0.280600, 0.187381, -0.944376, 0.756995, 0.187420, -0.944365, 0.756945, 0.000067, -0.000099, 0.000032, 0.000087, -0.000052, 1.000000, 0.000101
0.280650, 0.202787, -0.949425, 0.746638, 0.202825, -0.949413, 0.746588, 0.000068, -0.000098, 0.000030, 0.000086, -0.000052, 1.000000, 0.000101
0.280700, 0.218143, -0.954240, 0.736097, 0.218180, -0.954227, 0.736047, 0.000069, -0.000098, 0.000029, 0.000086, -0.000052, 1.000000, 0.000101
0.280750, 0.233445, -0.958820, 0.725374, 0.233482, -0.958806, 0.725324, 0.000070, -0.000097, 0.000027, 0.000086, -0.000052, 1.000000, 0.000100
0.280800, 0.248690, -0.963163, 0.714473, 0.248726, -0.963148, 0.714422, 0.000071, -0.000097, 0.000025, 0.000086, -0.000052, 1.000000, 0.000100
0.280850, 0.263873, -0.967268, 0.703395, 0.263908, -0.967252, 0.703344, 0.000072, -0.000096, 0.000024, 0.000086, -0.000052, 1.000000, 0.000100
0.280900, 0.278991, -0.971134, 0.692143, 0.279026, -0.971118, 0.692092, 0.000073, -0.000096, 0.000022, 0.000086, -0.000052, 1.000000, 0.000100
0.280950, 0.294040, -0.974761, 0.680721, 0.294075, -0.974744, 0.680670, 0.000074, -0.000095, 0.000021, 0.000086, -0.000052, 1.000000, 0.000100
0.281000, 0.309017, -0.978148, 0.669131, 0.309051, -0.978130, 0.669079, 0.000075, -0.000094, 0.000019, 0.000086, -0.000052, 1.000000, 0.000100
