time,vga,vgb,vgc,vca,vcb,vcc,ia,ib,ic,p,q,v,i
0.038750, 0.089101, -0.005234, -0.083867, -0.000000, 0.000000, -0.000000, 0.195561, -0.243718, 0.048157, 0.009774, 0.023893, 0.100000, 0.258149
0.038800, 0.088229, -0.003350, -0.084879, -0.000000, 0.000000, -0.000000, 0.198717, -0.243650, 0.044932, 0.009690, 0.024054, 0.100000, 0.259323
0.038850, 0.087326, -0.001466, -0.085860, -0.000000, 0.000000, -0.000000, 0.201838, -0.243511, 0.041673, 0.009603, 0.024213, 0.100000, 0.260478
0.038900, 0.086392, 0.000419, -0.086811, -0.000000, 0.000000, -0.000000, 0.204921, -0.243301, 0.038381, 0.009513, 0.024370, 0.100000, 0.261612
0.038950, 0.085428, 0.002304, -0.087731, -0.000000, 0.000000, -0.000000, 0.207965, -0.243021, 0.035056, 0.009420, 0.024526, 0.100000, 0.262726
0.039000, 0.084433, 0.004188, -0.088620, -0.000000, 0.000000, -0.000000, 0.210970, -0.242670, 0.031700, 0.009325, 0.024679, 0.100000, 0.263820
0.039050, 0.083408, 0.006070, -0.089478, -0.000000, 0.000000, -0.000000, 0.213933, -0.242248, 0.028315, 0.009226, 0.024831, 0.100000, 0.264894
0.039100, 0.082353, 0.007950, -0.090304, -0.000000, 0.000000, -0.000000, 0.216855, -0.241755, 0.024901, 0.009125, 0.024980, 0.100000, 0.265947
0.039150, 0.081269, 0.009828, -0.091097, -0.000000, 0.000000, -0.000000, 0.219733, -0.241193, 0.021459, 0.009022, 0.025128, 0.100000, 0.266980
0.039200, 0.080157, 0.011702, -0.091858, -0.000000, 0.000000, -0.000000, 0.222568, -0.240560, 0.017992, 0.008915, 0.025273, 0.100000, 0.267991
0.039250, 0.079016, 0.013572, -0.092587, -0.000000, 0.000000, -0.000000, 0.225357, -0.239857, 0.014500, 0.008806, 0.025416, 0.100000, 0.268983
0.039300, 0.077846, 0.015437, -0.093283, -0.000000, 0.000000, -0.000000, 0.228100, -0.239084, 0.010984, 0.008694, 0.025557, 0.100000, 0.269953
0.039350, 0.076649, 0.017296, -0.093945, -0.000000, 0.000000, -0.000000, 0.230796, -0.238243, 0.007446, 0.008580, 0.025696, 0.100000, 0.270902
0.039400, 0.075425, 0.019149, -0.094575, -0.000000, 0.000000, -0.000000, 0.233444, -0.237331, 0.003887, 0.008463, 0.025832, 0.100000, 0.271830
0.039450, 0.074174, 0.020996, -0.095170, -0.000000, 0.000000, -0.000000, 0.236043, -0.236351, 0.000309, 0.008344, 0.025966, 0.100000, 0.272737
0.039500, 0.072897, 0.022835, -0.095732, -0.000000, 0.000000, -0.000000, 0.238591, -0.235303, -0.003288, 0.008223, 0.026098, 0.100000, 0.273623
0.039550, 0.071594, 0.024666, -0.096260, -0.000000, 0.000000, -0.000000, 0.241089, -0.234186, -0.006903, 0.008099, 0.026227, 0.100000, 0.274487
0.039600, 0.070265, 0.026488, -0.096753, -0.000000, 0.000000, -0.000000, 0.243535, -0.233002, -0.010533, 0.007973, 0.026353, 0.100000, 0.275330
0.039650, 0.068911, 0.028301, -0.097212, -0.000000, 0.000000, -0.000000, 0.245928, -0.231750, -0.014177, 0.007844, 0.026478, 0.100000, 0.276151
0.039700, 0.067533, 0.030104, -0.097637, -0.000000, 0.000000, -0.000000, 0.248267, -0.230431, -0.017835, 0.007714, 0.026599, 0.100000, 0.276951
0.039750, 0.066131, 0.031896, -0.098027, -0.000000, 0.000000, -0.000000, 0.250551, -0.229046, -0.021505, 0.007581, 0.026718, 0.100000, 0.277729
0.039800, 0.064706, 0.033677, -0.098382, -0.000000, 0.000000, -0.000000, 0.252780, -0.227595, -0.025185, 0.007446, 0.026835, 0.100000, 0.278486
0.039850, 0.063257, 0.035445, -0.098702, -0.000000, 0.000000, -0.000000, 0.254953, -0.226078, -0.028875, 0.007309, 0.026948, 0.100000, 0.279221
0.039900, 0.061786, 0.037202, -0.098988, -0.000000, 0.000000, -0.000000, 0.257069, -0.224496, -0.032573, 0.007171, 0.027059, 0.100000, 0.279933
0.039950, 0.060293, 0.038945, -0.099238, -0.000000, 0.000000, -0.000000, 0.259127, -0.222850, -0.036277, 0.007030, 0.027168, 0.100000, 0.280624
0.040000, 0.058779, 0.040674, -0.099452, -0.000000, 0.000000, -0.000000, 0.261126, -0.221140, -0.039986, 0.006887, 0.027273, 0.100000, 0.281293
0.040050, 0.057243, 0.042388, -0.099632, -0.000000, 0.000000, -0.000000, 0.263066, -0.219367, -0.043699, 0.006743, 0.027376, 0.100000, 0.281940
0.040100, 0.055688, 0.044088, -0.099775, -0.000000, 0.000000, -0.000000, 0.264946, -0.217531, -0.047415, 0.006596, 0.027476, 0.100000, 0.282565
0.040150, 0.054112, 0.045772, -0.099884, -0.000000, 0.000000, -0.000000, 0.266765, -0.215633, -0.051132, 0.006448, 0.027573, 0.100000, 0.283168
0.040200, 0.052517, 0.047440, -0.099957, -0.000000, 0.000000, -0.000000, 0.268523, -0.213674, -0.054849, 0.006299, 0.027667, 0.100000, 0.283748
0.040250, 0.050904, 0.049090, -0.099995, -0.000000, 0.000000, -0.000000, 0.270219, -0.211653, -0.058565, 0.006148, 0.027758, 0.100000, 0.284306
0.040300, 0.049273, 0.050724, -0.099996, -0.000000, 0.000000, -0.000000, 0.271852, -0.209573, -0.062278, 0.005995, 0.027846, 0.100000, 0.284842
0.040350, 0.047624, 0.052339, -0.099963, -0.000000, 0.000000, -0.000000, 0.273421, -0.207434, -0.065987, 0.005840, 0.027932, 0.100000, 0.285356
0.040400, 0.045958, 0.053936, -0.099894, -0.000000, 0.000000, -0.000000, 0.274927, -0.205236, -0.069690, 0.005685, 0.028014, 0.100000, 0.285848
0.040450, 0.044276, 0.055513, -0.099789, -0.000000, 0.000000, -0.000000, 0.276368, -0.202981, -0.073387, 0.005528, 0.028093, 0.100000, 0.286317
0.040500, 0.042578, 0.057071, -0.099649, -0.000000, 0.000000, 0.000000, 0.277744, -0.200668, -0.077075, 0.005369, 0.028169, 0.100000, 0.286764
0.040550, 0.040865, 0.058609, -0.099474, -0.000000, 0.000000, 0.000000, 0.279054, -0.198300, -0.080755, 0.005210, 0.028242, 0.100000, 0.287188
0.040600, 0.039137, 0.060126, -0.099263, -0.000000, 0.000000, 0.000000, 0.280299, -0.195876, -0.084423, 0.005049, 0.028312, 0.100000, 0.287590
0.040650, 0.037396, 0.061621, -0.099017, -0.000000, 0.000000, 0.000000, 0.281477, -0.193398, -0.088079, 0.004887, 0.028379, 0.100000, 0.287970
0.040700, 0.035641, 0.063095, -0.098736, -0.000000, 0.000000, 0.000000, 0.282588, -0.190866, -0.091722, 0.004724, 0.028443, 0.100000, 0.288327
0.040750, 0.033874, 0.064546, -0.098420, -0.000000, 0.000000, 0.000000, 0.283631, -0.188281, -0.095350, 0.004560, 0.028504, 0.100000, 0.288661
0.040800, 0.032094, 0.065974, -0.098068, -0.000000, 0.000000, 0.000000, 0.284607, -0.185644, -0.098963, 0.004394, 0.028561, 0.100000, 0.288974
0.040850, 0.030304, 0.067379, -0.097682, -0.000000, 0.000000, 0.000000, 0.285515, -0.182957, -0.102558, 0.004229, 0.028616, 0.100000, 0.289263
0.040900, 0.028502, 0.068759, -0.097261, -0.000000, 0.000000, 0.000000, 0.286354, -0.180220, -0.106134, 0.004062, 0.028667, 0.100000, 0.289531
0.040950, 0.026690, 0.070116, -0.096806, -0.000000, 0.000000, 0.000000, 0.287124, -0.177433, -0.109690, 0.003894, 0.028715, 0.100000, 0.289775
0.041000, 0.024869, 0.071447, -0.096316, -0.000000, 0.000000, 0.000000, 0.287825, -0.174599, -0.113226, 0.003726, 0.028759, 0.100000, 0.289998
0.041050, 0.023039, 0.072753, -0.095792, -0.000000, 0.000000, 0.000000, 0.288456, -0.171717, -0.116739, 0.003557, 0.028801, 0.100000, 0.290197
0.041100, 0.021201, 0.074034, -0.095234, -0.000000, 0.000000, 0.000000, 0.289018, -0.168790, -0.120228, 0.003387, 0.028839, 0.100000, 0.290375
0.041150, 0.019355, 0.075287, -0.094642, -0.000000, 0.000000, 0.000000, 0.289510, -0.165818, -0.123692, 0.003217, 0.028874, 0.100000, 0.290530
0.041200, 0.017502, 0.076515, -0.094017, -0.000000, 0.000000, 0.000000, 0.289931, -0.162801, -0.127130, 0.003047, 0.028906, 0.100000, 0.290662
0.041250, 0.015643, 0.077715, -0.093358, -0.000000, 0.000000, 0.000000, 0.290283, -0.159742, -0.130541, 0.002876, 0.028935, 0.100000, 0.290772
0.041300, 0.013779, 0.078887, -0.092666, -0.000000, 0.000000, 0.000000, 0.290564, -0.156641, -0.133923, 0.002705, 0.028960, 0.100000, 0.290860
0.041350, 0.011910, 0.080031, -0.091941, -0.000000, 0.000000, 0.000000, 0.290774, -0.153499, -0.137275, 0.002533, 0.028982, 0.100000, 0.290925
0.041400, 0.010036, 0.081147, -0.091183, -0.000000, 0.000000, 0.000000, 0.290914, -0.150318, -0.140596, 0.002361, 0.029001, 0.100000, 0.290968
0.041450, 0.008159, 0.082234, -0.090393, -0.000000, 0.000000, 0.000000, 0.290982, -0.147098, -0.143884, 0.002189, 0.029016, 0.100000, 0.290988
0.041500, 0.006279, 0.083292, -0.089571, -0.000000, 0.000000, 0.000000, 0.290980, -0.143841, -0.147140, 0.002017, 0.029029, 0.100000, 0.290986
0.041550, 0.004397, 0.084320, -0.088717, -0.000000, 0.000000, 0.000000, 0.290907, -0.140547, -0.150360, 0.001845, 0.029038, 0.100000, 0.290962
0.041600, 0.002513, 0.085319, -0.087832, -0.000000, 0.000000, 0.000000, 0.290763, -0.137218, -0.153545, 0.001673, 0.029043, 0.100000, 0.290916
0.041650, 0.000628, 0.086287, -0.086915, -0.000000, 0.000000, 0.000000, 0.290549, -0.133856, -0.156693, 0.001501, 0.029046, 0.100000, 0.290848
0.041700, -0.001257, 0.087224, -0.085967, -0.000000, 0.000000, 0.000000, 0.290263, -0.130461, -0.159802, 0.001329, 0.029045, 0.100000, 0.290757
0.041750, -0.003141, 0.088130, -0.084989, -0.000000, 0.000000, 0.000000, 0.289907, -0.127034, -0.162873, 0.001158, 0.029041, 0.100000, 0.290644
0.041800, -0.005024, 0.089005, -0.083981, -0.000000, 0.000000, 0.000000, 0.289480, -0.123577, -0.165903, 0.000986, 0.029034, 0.100000, 0.290510
0.041850, -0.006906, 0.089849, -0.082943, -0.000000, 0.000000, 0.000000, 0.288982, -0.120091, -0.168892, 0.000815, 0.029024, 0.100000, 0.290353
0.041900, -0.008785, 0.090660, -0.081875, -0.000000, 0.000000, 0.000000, 0.288415, -0.116576, -0.171838, 0.000644, 0.029010, 0.100000, 0.290174
0.041950, -0.010661, 0.091440, -0.080778, -0.000000, 0.000000, 0.000000, 0.287776, -0.113036, -0.174741, 0.000474, 0.028993, 0.100000, 0.289973
0.042000, -0.012533, 0.092186, -0.079653, -0.000000, 0.000000, 0.000000, 0.287068, -0.109469, -0.177599, 0.000305, 0.028973, 0.100000, 0.289751
0.042050, -0.014401, 0.092900, -0.078499, -0.000000, 0.000000, 0.000000, 0.286290, -0.105879, -0.180411, 0.000135, 0.028950, 0.100000, 0.289506
0.042100, -0.016264, 0.093581, -0.077318, -0.000000, 0.000000, 0.000000, 0.285443, -0.102266, -0.183177, -0.000033, 0.028924, 0.100000, 0.289240
0.042150, -0.018121, 0.094229, -0.076109, -0.000000, 0.000000, 0.000000, 0.284526, -0.098631, -0.185895, -0.000201, 0.028895, 0.100000, 0.288952
0.042200, -0.019971, 0.094843, -0.074872, -0.000000, 0.000000, 0.000000, 0.283540, -0.094975, -0.188565, -0.000368, 0.028862, 0.100000, 0.288643
0.042250, -0.021814, 0.095424, -0.073610, -0.000000, 0.000000, 0.000000, 0.282486, -0.091301, -0.191185, -0.000534, 0.028826, 0.100000, 0.288312
0.042300, -0.023650, 0.095971, -0.072321, -0.000000, 0.000000, 0.000000, 0.281363, -0.087609, -0.193754, -0.000700, 0.028787, 0.100000, 0.287960
0.042350, -0.025477, 0.096483, -0.071006, -0.000000, 0.000000, 0.000000, 0.280173, -0.083900, -0.196272, -0.000864, 0.028746, 0.100000, 0.287586
0.042400, -0.027295, 0.096962, -0.069666, -0.000000, 0.000000, 0.000000, 0.278914, -0.080177, -0.198738, -0.001028, 0.028701, 0.100000, 0.287191
0.042450, -0.029104, 0.097406, -0.068302, -0.000000, 0.000000, 0.000000, 0.277589, -0.076439, -0.201150, -0.001190, 0.028653, 0.100000, 0.286775
0.042500, -0.030902, 0.097815, -0.066913, -0.000000, 0.000000, 0.000000, 0.276197, -0.072689, -0.203508, -0.001352, 0.028602, 0.100000, 0.286338
0.042550, -0.032689, 0.098189, -0.065500, -0.000000, 0.000000, 0.000000, 0.274739, -0.068927, -0.205811, -0.001512, 0.028548, 0.100000, 0.285879
0.042600, -0.034464, 0.098529, -0.064065, -0.000000, 0.000000, 0.000000, 0.273215, -0.065156, -0.208059, -0.001671, 0.028491, 0.100000, 0.285400
0.042650, -0.036228, 0.098833, -0.062606, -0.000000, 0.000000, 0.000000, 0.271625, -0.061376, -0.210249, -0.001829, 0.028431, 0.100000, 0.284900
0.042700, -0.037978, 0.099103, -0.061125, -0.000000, 0.000000, 0.000000, 0.269971, -0.057589, -0.212382, -0.001986, 0.028369, 0.100000, 0.284379
0.042750, -0.039715, 0.099337, -0.059622, -0.000000, 0.000000, 0.000000, 0.268253, -0.053796, -0.214457, -0.002141, 0.028303, 0.100000, 0.283838
0.042800, -0.041438, 0.099536, -0.058099, -0.000000, 0.000000, 0.000000, 0.266471, -0.049998, -0.216473, -0.002294, 0.028234, 0.100000, 0.283276
0.042850, -0.043146, 0.099700, -0.056554, -0.000000, 0.000000, 0.000000, 0.264627, -0.046197, -0.218430, -0.002447, 0.028163, 0.100000, 0.282693
0.042900, -0.044838, 0.099828, -0.054990, -0.000000, 0.000000, 0.000000, 0.262720, -0.042394, -0.220325, -0.002598, 0.028089, 0.100000, 0.282090
0.042950, -0.046515, 0.099921, -0.053406, -0.000000, 0.000000, 0.000000, 0.260751, -0.038591, -0.222160, -0.002747, 0.028012, 0.100000, 0.281467
0.043000, -0.048175, 0.099978, -0.051803, -0.000000, 0.000000, 0.000000, 0.258721, -0.034788, -0.223933, -0.002894, 0.027933, 0.100000, 0.280824
0.043050, -0.049819, 0.100000, -0.050181, -0.000000, 0.000000, 0.000000, 0.256631, -0.030988, -0.225644, -0.003040, 0.027851, 0.100000, 0.280161
0.043100, -0.051444, 0.099986, -0.048542, -0.000000, 0.000000, 0.000000, 0.254482, -0.027190, -0.227291, -0.003185, 0.027766, 0.100000, 0.279477
0.043150, -0.053051, 0.099937, -0.046886, -0.000000, 0.000000, 0.000000, 0.252273, -0.023398, -0.228875, -0.003327, 0.027678, 0.100000, 0.278775
0.043200, -0.054639, 0.099852, -0.045212, -0.000000, -0.000000, 0.000000, 0.250006, -0.019612, -0.230395, -0.003468, 0.027588, 0.100000, 0.278052
0.043250, -0.056208, 0.099731, -0.043523, -0.000000, -0.000000, 0.000000, 0.247682, -0.015833, -0.231850, -0.003607, 0.027495, 0.100000, 0.277310
0.043300, -0.057757, 0.099576, -0.041818, -0.000000, -0.000000, 0.000000, 0.245302, -0.012063, -0.233239, -0.003744, 0.027400, 0.100000, 0.276549
0.043350, -0.059286, 0.099385, -0.040099, -0.000000, -0.000000, 0.000000, 0.242865, -0.008303, -0.234563, -0.003879, 0.027303, 0.100000, 0.275768
0.043400, -0.060793, 0.099158, -0.038365, -0.000000, -0.000000, 0.000000, 0.240374, -0.004554, -0.235820, -0.004012, 0.027203, 0.100000, 0.274969
0.043450, -0.062279, 0.098896, -0.036618, -0.000000, -0.000000, 0.000000, 0.237829, -0.000818, -0.237011, -0.004143, 0.027100, 0.100000, 0.274150
0.043500, -0.063742, 0.098600, -0.034857, -0.000000, -0.000000, 0.000000, 0.235230, 0.002904, -0.238134, -0.004271, 0.026995, 0.100000, 0.273313
0.043550, -0.065183, 0.098268, -0.033084, -0.000000, -0.000000, 0.000000, 0.232580, 0.006610, -0.239190, -0.004398, 0.026888, 0.100000, 0.272457
0.043600, -0.066601, 0.097901, -0.031300, -0.000000, -0.000000, 0.000000, 0.229878, 0.010300, -0.240178, -0.004523, 0.026779, 0.100000, 0.271582
0.043650, -0.067995, 0.097499, -0.029504, -0.000000, -0.000000, 0.000000, 0.227125, 0.013972, -0.241097, -0.004645, 0.026667, 0.100000, 0.270689
0.043700, -0.069365, 0.097063, -0.027698, -0.000000, -0.000000, 0.000000, 0.224323, 0.017625, -0.241948, -0.004765, 0.026554, 0.100000, 0.269778
0.043750, -0.070711, 0.096593, -0.025882, -0.000000, -0.000000, 0.000000, 0.221473, 0.021257, -0.242729, -0.004883, 0.026438, 0.100000, 0.268849
0.043800, -0.072031, 0.096088, -0.024057, -0.000000, -0.000000, 0.000000, 0.218575, 0.024867, -0.243441, -0.004999, 0.026320, 0.100000, 0.267902
0.043850, -0.073326, 0.095548, -0.022223, -0.000000, -0.000000, 0.000000, 0.215630, 0.028454, -0.244084, -0.005112, 0.026200, 0.100000, 0.266937
0.043900, -0.074594, 0.094975, -0.020381, -0.000000, -0.000000, 0.000000, 0.212640, 0.032017, -0.244657, -0.005223, 0.026078, 0.100000, 0.265955
0.043950, -0.075836, 0.094369, -0.018532, -0.000000, -0.000000, 0.000000, 0.209605, 0.035554, -0.245160, -0.005331, 0.025954, 0.100000, 0.264955
0.044000, -0.077051, 0.093728, -0.016677, -0.000000, -0.000000, 0.000000, 0.206527, 0.039065, -0.245592, -0.005437, 0.025828, 0.100000, 0.263938
0.044050, -0.078239, 0.093055, -0.014815, -0.000000, -0.000000, 0.000000, 0.203407, 0.042547, -0.245954, -0.005541, 0.025700, 0.100000, 0.262904
0.044100, -0.079399, 0.092348, -0.012949, -0.000000, -0.000000, 0.000000, 0.200245, 0.046000, -0.246245, -0.005642, 0.025570, 0.100000, 0.261854
0.044150, -0.080531, 0.091608, -0.011078, -0.000000, -0.000000, 0.000000, 0.197043, 0.049423, -0.246466, -0.005740, 0.025439, 0.100000, 0.260786
0.044200, -0.081634, 0.090836, -0.009202, -0.000000, -0.000000, 0.000000, 0.193802, 0.052814, -0.246616, -0.005836, 0.025306, 0.100000, 0.259702
0.044250, -0.082708, 0.090032, -0.007324, -0.000000, -0.000000, 0.000000, 0.190523, 0.056172, -0.246695, -0.005929, 0.025171, 0.100000, 0.258602
0.044300, -0.083753, 0.089196, -0.005443, -0.000000, -0.000000, 0.000000, 0.187207, 0.059496, -0.246703, -0.006020, 0.025035, 0.100000, 0.257486
0.044350, -0.084768, 0.088328, -0.003560, -0.000000, -0.000000, 0.000000, 0.183856, 0.062785, -0.246640, -0.006108, 0.024897, 0.100000, 0.256354
0.044400, -0.085753, 0.087428, -0.001675, -0.000000, -0.000000, 0.000000, 0.180470, 0.066037, -0.246507, -0.006193, 0.024758, 0.100000, 0.255207
0.044450, -0.086707, 0.086498, 0.000209, -0.000000, -0.000000, 0.000000, 0.177050, 0.069252, -0.246302, -0.006275, 0.024617, 0.100000, 0.254044
0.044500, -0.087631, 0.085536, 0.002094, -0.000000, -0.000000, 0.000000, 0.173599, 0.072428, -0.246027, -0.006355, 0.024475, 0.100000, 0.252866
0.044550, -0.088523, 0.084545, 0.003978, -0.000000, -0.000000, 0.000000, 0.170116, 0.075564, -0.245681, -0.006432, 0.024331, 0.100000, 0.251672
0.044600, -0.089384, 0.083523, 0.005861, -0.000000, -0.000000, 0.000000, 0.166604, 0.078659, -0.245264, -0.006506, 0.024187, 0.100000, 0.250464
0.044650, -0.090213, 0.082472, 0.007742, -0.000000, -0.000000, 0.000000, 0.163063, 0.081713, -0.244776, -0.006578, 0.024041, 0.100000, 0.249242
0.044700, -0.091011, 0.081391, 0.009619, -0.000000, -0.000000, 0.000000, 0.159495, 0.084723, -0.244219, -0.006646, 0.023893, 0.100000, 0.248005
0.044750, -0.091775, 0.080282, 0.011494, -0.000000, -0.000000, 0.000000, 0.155901, 0.087690, -0.243591, -0.006712, 0.023745, 0.100000, 0.246754
0.044800, -0.092508, 0.079144, 0.013364, -0.000000, -0.000000, 0.000000, 0.152282, 0.090611, -0.242893, -0.006775, 0.023596, 0.100000, 0.245489
0.044850, -0.093207, 0.077978, 0.015230, -0.000000, -0.000000, 0.000000, 0.148640, 0.093486, -0.242125, -0.006835, 0.023445, 0.100000, 0.244210
0.044900, -0.093873, 0.076784, 0.017090, -0.000000, -0.000000, 0.000000, 0.144975, 0.096314, -0.241288, -0.006892, 0.023294, 0.100000, 0.242918
0.044950, -0.094506, 0.075562, 0.018944, -0.000000, -0.000000, 0.000000, 0.141289, 0.099093, -0.240382, -0.006946, 0.023141, 0.100000, 0.241613
0.045000, -0.095106, 0.074314, 0.020791, -0.000000, -0.000000, 0.000000, 0.137583, 0.101824, -0.239407, -0.006997, 0.022988, 0.100000, 0.240296
0.045050, -0.095671, 0.073040, 0.022631, -0.000000, -0.000000, 0.000000, 0.133859, 0.104504, -0.238363, -0.007045, 0.022834, 0.100000, 0.238965
0.045100, -0.096203, 0.071740, 0.024463, -0.000000, -0.000000, 0.000000, 0.130118, 0.107134, -0.237252, -0.007091, 0.022680, 0.100000, 0.237622
0.045150, -0.096700, 0.070414, 0.026286, -0.000000, -0.000000, 0.000000, 0.126361, 0.109711, -0.236072, -0.007133, 0.022524, 0.100000, 0.236267
0.045200, -0.097163, 0.069063, 0.028100, -0.000000, -0.000000, 0.000000, 0.122589, 0.112236, -0.234825, -0.007172, 0.022368, 0.100000, 0.234901
0.045250, -0.097592, 0.067688, 0.029904, -0.000000, -0.000000, 0.000000, 0.118804, 0.114706, -0.233511, -0.007209, 0.022212, 0.100000, 0.233523
0.045300, -0.097986, 0.066288, 0.031697, -0.000000, -0.000000, 0.000000, 0.115007, 0.117123, -0.232130, -0.007242, 0.022055, 0.100000, 0.232133
0.045350, -0.098345, 0.064865, 0.033479, -0.000000, -0.000000, 0.000000, 0.111200, 0.119483, -0.230683, -0.007272, 0.021897, 0.100000, 0.230733
0.045400, -0.098669, 0.063419, 0.035250, -0.000000, -0.000000, 0.000000, 0.107383, 0.121788, -0.229171, -0.007300, 0.021739, 0.100000, 0.229322
0.045450, -0.098958, 0.061951, 0.037007, -0.000000, -0.000000, 0.000000, 0.103559, 0.124035, -0.227594, -0.007324, 0.021581, 0.100000, 0.227901
0.045500, -0.099211, 0.060460, 0.038752, -0.000000, -0.000000, 0.000000, 0.099727, 0.126225, -0.225952, -0.007346, 0.021423, 0.100000, 0.226469
0.045550, -0.099430, 0.058948, 0.040482, -0.000000, -0.000000, 0.000000, 0.095891, 0.128356, -0.224246, -0.007364, 0.021264, 0.100000, 0.225028
0.045600, -0.099613, 0.057415, 0.042199, -0.000000, -0.000000, 0.000000, 0.092050, 0.130427, -0.222477, -0.007379, 0.021105, 0.100000, 0.223578
0.045650, -0.099761, 0.055861, 0.043900, -0.000000, -0.000000, 0.000000, 0.088207, 0.132438, -0.220645, -0.007392, 0.020946, 0.100000, 0.222118
0.045700, -0.099874, 0.054288, 0.045586, -0.000000, -0.000000, 0.000000, 0.084362, 0.134389, -0.218752, -0.007401, 0.020787, 0.100000, 0.220650
0.045750, -0.099951, 0.052696, 0.047255, -0.000000, -0.000000, 0.000000, 0.080518, 0.136278, -0.216796, -0.007408, 0.020628, 0.100000, 0.219173
0.045800, -0.099992, 0.051084, 0.048908, -0.000000, -0.000000, 0.000000, 0.076675, 0.138105, -0.214780, -0.007411, 0.020469, 0.100000, 0.217689
0.045850, -0.099998, 0.049455, 0.050543, -0.000000, -0.000000, 0.000000, 0.072835, 0.139869, -0.212704, -0.007411, 0.020310, 0.100000, 0.216196
0.045900, -0.099968, 0.047808, 0.052161, 0.000000, -0.000000, 0.000000, 0.068999, 0.141570, -0.210569, -0.007409, 0.020151, 0.100000, 0.214697
0.045950, -0.099903, 0.046144, 0.053759, 0.000000, -0.000000, 0.000000, 0.065168, 0.143207, -0.208375, -0.007403, 0.019992, 0.100000, 0.213190
0.046000, -0.099803, 0.044464, 0.055339, 0.000000, -0.000000, 0.000000, 0.061344, 0.144779, -0.206123, -0.007394, 0.019834, 0.100000, 0.211677
0.046050, -0.099667, 0.042767, 0.056899, 0.000000, -0.000000, 0.000000, 0.057528, 0.146286, -0.203814, -0.007383, 0.019676, 0.100000, 0.210157
0.046100, -0.099495, 0.041056, 0.058439, 0.000000, -0.000000, 0.000000, 0.053721, 0.147728, -0.201449, -0.007368, 0.019519, 0.100000, 0.208632
0.046150, -0.099288, 0.039330, 0.059958, 0.000000, -0.000000, 0.000000, 0.049925, 0.149103, -0.199028, -0.007351, 0.019362, 0.100000, 0.207101
0.046200, -0.099046, 0.037590, 0.061456, 0.000000, -0.000000, 0.000000, 0.046141, 0.150412, -0.196553, -0.007330, 0.019205, 0.100000, 0.205566
0.046250, -0.098769, 0.035837, 0.062932, 0.000000, -0.000000, 0.000000, 0.042371, 0.151654, -0.194024, -0.007307, 0.019049, 0.100000, 0.204025
0.046300, -0.098456, 0.034071, 0.064386, 0.000000, -0.000000, 0.000000, 0.038615, 0.152828, -0.191443, -0.007281, 0.018894, 0.100000, 0.202481
0.046350, -0.098109, 0.032293, 0.065816, 0.000000, -0.000000, 0.000000, 0.034875, 0.153934, -0.188809, -0.007252, 0.018739, 0.100000, 0.200933
0.046400, -0.097727, 0.030503, 0.067224, 0.000000, -0.000000, 0.000000, 0.031152, 0.154973, -0.186125, -0.007220, 0.018585, 0.100000, 0.199381
0.046450, -0.097310, 0.028703, 0.068607, 0.000000, -0.000000, 0.000000, 0.027448, 0.155942, -0.183390, -0.007185, 0.018432, 0.100000, 0.197827
0.046500, -0.096858, 0.026892, 0.069966, 0.000000, -0.000000, 0.000000, 0.023764, 0.156843, -0.180606, -0.007147, 0.018280, 0.100000, 0.196270
0.046550, -0.096372, 0.025072, 0.071301, 0.000000, -0.000000, 0.000000, 0.020101, 0.157674, -0.177775, -0.007106, 0.018128, 0.100000, 0.194712
0.046600, -0.095852, 0.023243, 0.072609, 0.000000, -0.000000, 0.000000, 0.016460, 0.158436, -0.174896, -0.007063, 0.017978, 0.100000, 0.193152
0.046650, -0.095298, 0.021405, 0.073893, 0.000000, -0.000000, 0.000000, 0.012843, 0.159128, -0.171971, -0.007017, 0.017828, 0.100000, 0.191591
0.046700, -0.094710, 0.019560, 0.075149, 0.000000, -0.000000, 0.000000, 0.009251, 0.159750, -0.169001, -0.006968, 0.017679, 0.100000, 0.190029
0.046750, -0.094088, 0.017708, 0.076380, 0.000000, -0.000000, 0.000000, 0.005685, 0.160301, -0.165986, -0.006916, 0.017532, 0.100000, 0.188468
0.046800, -0.093433, 0.015850, 0.077583, 0.000000, -0.000000, 0.000000, 0.002147, 0.160783, -0.162929, -0.006862, 0.017386, 0.100000, 0.186907
0.046850, -0.092745, 0.013986, 0.078758, 0.000000, -0.000000, 0.000000, -0.001363, 0.161193, -0.159830, -0.006805, 0.017241, 0.100000, 0.185348
0.046900, -0.092023, 0.012118, 0.079906, 0.000000, -0.000000, 0.000000, -0.004843, 0.161533, -0.156690, -0.006745, 0.017097, 0.100000, 0.183790
0.046950, -0.091269, 0.010245, 0.081025, 0.000000, -0.000000, 0.000000, -0.008292, 0.161802, -0.153510, -0.006682, 0.016954, 0.100000, 0.182235
0.047000, -0.090483, 0.008368, 0.082115, 0.000000, -0.000000, 0.000000, -0.011709, 0.162001, -0.150292, -0.006617, 0.016813, 0.100000, 0.180682
0.047050, -0.089664, 0.006488, 0.083176, 0.000000, -0.000000, 0.000000, -0.015092, 0.162128, -0.147036, -0.006550, 0.016673, 0.100000, 0.179133
0.047100, -0.088814, 0.004606, 0.084208, 0.000000, -0.000000, 0.000000, -0.018440, 0.162184, -0.143744, -0.006480, 0.016534, 0.100000, 0.177588
