All calculations,ESS 690V PLL Type 1 Model 3,PLL_WT1_690V_G,PLL_WT2_690V_G,PLL_WT3_690V_G,GG_01,GG_02
"b:tnow in s","s:fmeas in p.u.","s:fmeas in p.u.","s:fmeas in p.u.","s:fmeas in p.u.","s:xspeed in p.u.","s:xspeed in p.u."
2.444486,0.997913,0.997917,0.997917,0.997918,0.997903,0.997919
2.445162,0.997903,0.998031,0.998031,0.998041,0.997903,0.997920
2.445862,0.997949,0.997937,0.997937,0.997982,0.997903,0.997920
2.446560,0.997927,0.997979,0.997979,0.997963,0.997903,0.997920
2.447259,0.997872,0.997784,0.997784,0.997780,0.997904,0.997920
2.447931,0.997909,0.997833,0.997833,0.997859,0.997904,0.997920
2.448663,0.997988,0.997990,0.997990,0.998028,0.997904,0.997920
2.449326,0.997887,0.997958,0.997958,0.998003,0.997904,0.997920
2.450035,0.997768,0.997993,0.997993,0.997947,0.997904,0.997920
2.450673,0.997883,0.997784,0.997784,0.997782,0.997904,0.997921
2.451360,0.997861,0.997816,0.997816,0.997843,0.997904,0.997921
2.452065,0.997937,0.998056,0.998056,0.998077,0.997904,0.997921
2.452738,0.997939,0.997949,0.997949,0.998010,0.997904,0.997921
2.453437,0.997934,0.997983,0.997983,0.997920,0.997905,0.997921
2.454102,0.997849,0.997820,0.997820,0.997816,0.997905,0.997921
2.454760,0.997963,0.997773,0.997773,0.997805,0.997905,0.997921
2.455463,0.997976,0.998035,0.998035,0.998070,0.997905,0.997921
2.456129,0.997868,0.997937,0.997937,0.997991,0.997905,0.997921
2.456830,0.997761,0.997990,0.997990,0.997933,0.997905,0.997922
2.457472,0.997906,0.997783,0.997783,0.997781,0.997905,0.997922
2.458139,0.997875,0.997872,0.997872,0.997906,0.997905,0.997922
2.458833,0.997951,0.998068,0.998068,0.998110,0.997905,0.997922
2.459531,0.997918,0.997904,0.997904,0.997962,0.997905,0.997922
2.460231,0.997926,0.997981,0.997981,0.997921,0.997905,0.997922
2.460886,0.997859,0.997806,0.997806,0.997802,0.997905,0.997922
2.461561,0.997971,0.997796,0.997796,0.997831,0.997906,0.997922
2.462279,0.997957,0.998050,0.998050,0.998079,0.997906,0.997922
2.462954,0.997821,0.997906,0.997906,0.997986,0.997906,0.997922
2.463659,0.997801,0.997946,0.997946,0.997884,0.997906,0.997922
2.464330,0.997917,0.997880,0.997880,0.997867,0.997906,0.997922
2.465022,0.997867,0.997808,0.997808,0.997849,0.997906,0.997923
2.465680,0.997966,0.998076,0.998076,0.998104,0.997906,0.997923
2.466360,0.997946,0.997892,0.997892,0.997950,0.997906,0.997923
2.467068,0.997863,0.997904,0.997904,0.997854,0.997906,0.997923
2.467740,0.997910,0.997932,0.997932,0.997912,0.997906,0.997923
2.468438,0.997982,0.997740,0.997740,0.997786,0.997906,0.997923
2.469120,0.997937,0.998063,0.998063,0.998090,0.997906,0.997923
2.469760,0.997799,0.997890,0.997890,0.997948,0.997906,0.997923
2.470461,0.997838,0.997919,0.997919,0.997869,0.997907,0.997923
2.471132,0.997915,0.997933,0.997933,0.997915,0.997907,0.997923
2.471837,0.997884,0.997838,0.997838,0.997887,0.997907,0.997923
2.472538,0.997970,0.998072,0.998072,0.998084,0.997907,0.997924
2.473239,0.997934,0.997881,0.997881,0.997911,0.997907,0.997924
2.473914,0.997842,0.997834,0.997834,0.997823,0.997907,0.997924
2.474584,0.997965,0.998009,0.998009,0.997985,0.997907,0.997924
2.475262,0.997974,0.997852,0.997852,0.997899,0.997907,0.997924
2.475962,0.997913,0.998050,0.998050,0.998055,0.997907,0.997924
2.476660,0.997780,0.997892,0.997892,0.997901,0.997907,0.997924
2.477335,0.997881,0.997820,0.997820,0.997828,0.997907,0.997924
2.477992,0.997879,0.998075,0.998075,0.998047,0.997908,0.997924
2.478654,0.997929,0.997865,0.997865,0.997914,0.997908,0.997924
2.479323,0.997954,0.998064,0.998064,0.998086,0.997908,0.997924
2.480012,0.997938,0.997854,0.997854,0.997878,0.997908,0.997925
2.480699,0.997843,0.997852,0.997852,0.997835,0.997908,0.997925
2.481360,0.997990,0.997979,0.997979,0.997972,0.997908,0.997925
2.482053,0.997963,0.997814,0.997814,0.997873,0.997908,0.997925
2.482723,0.997904,0.998053,0.998053,0.998079,0.997908,0.997925
2.483375,0.997768,0.997840,0.997840,0.997874,0.997908,0.997925
2.484069,0.997890,0.997888,0.997888,0.997853,0.997908,0.997925
2.484739,0.997884,0.997991,0.997991,0.997984,0.997908,0.997925
2.485445,0.997947,0.997884,0.997884,0.997939,0.997908,0.997925
2.486138,0.997940,0.998048,0.998048,0.998067,0.997908,0.997925
2.486776,0.997937,0.997812,0.997812,0.997846,0.997908,0.997925
2.487486,0.997849,0.997869,0.997869,0.997841,0.997908,0.997925
2.488160,0.997980,0.997973,0.997973,0.997969,0.997908,0.997925
2.488851,0.997967,0.997862,0.997862,0.997919,0.997908,0.997925
2.489538,0.997873,0.998048,0.998048,0.998053,0.997908,0.997925
2.490240,0.997769,0.997815,0.997815,0.997826,0.997909,0.997926
2.490913,0.997928,0.997834,0.997834,0.997833,0.997909,0.997926
2.491580,0.997868,0.998017,0.998017,0.998025,0.997909,0.997926
2.492279,0.997966,0.997943,0.997943,0.997991,0.997909,0.997926
2.493011,0.997967,0.998033,0.998033,0.998029,0.997909,0.997926
2.493683,0.997860,0.997851,0.997851,0.997847,0.997909,0.997926
2.494359,0.997912,0.997769,0.997769,0.997794,0.997909,0.997926
2.495038,0.997983,0.997965,0.997965,0.997979,0.997909,0.997926
2.495750,0.997957,0.997985,0.997985,0.998037,0.997909,0.997926
2.496456,0.997822,0.997999,0.997999,0.997977,0.997909,0.997926
2.497132,0.997839,0.997905,0.997905,0.997895,0.997909,0.997926
2.497801,0.997871,0.997739,0.997739,0.997755,0.997909,0.997926
2.498467,0.997942,0.998089,0.998089,0.998116,0.997909,0.997926
2.499136,0.997971,0.997998,0.997998,0.998042,0.997910,0.997927
2.499845,0.997964,0.998009,0.998009,0.997983,0.997910,0.997927
2.500514,0.997852,0.997869,0.997869,0.997855,0.997910,0.997927
2.501187,0.997959,0.997763,0.997763,0.997788,0.997910,0.997927
2.501861,0.997976,0.998019,0.998019,0.998038,0.997910,0.997927
2.502521,0.997949,0.997945,0.997945,0.998000,0.997910,0.997927
2.503229,0.997801,0.998029,0.998029,0.998009,0.997910,0.997927
2.503875,0.997844,0.997812,0.997812,0.997802,0.997910,0.997927
2.504559,0.997886,0.997845,0.997845,0.997869,0.997910,0.997927
2.505262,0.997926,0.998046,0.998046,0.998075,0.997910,0.997927
2.505936,0.997968,0.997975,0.997975,0.998041,0.997910,0.997927
2.506648,0.997946,0.997989,0.997989,0.997951,0.997910,0.997927
2.507325,0.997847,0.997871,0.997871,0.997857,0.997910,0.997927
2.508005,0.997988,0.997734,0.997734,0.997758,0.997910,0.997927
2.508682,0.997965,0.997993,0.997993,0.998029,0.997910,0.997927
2.509358,0.997901,0.997987,0.997987,0.998059,0.997910,0.997927
2.510065,0.997825,0.997938,0.997938,0.997900,0.997910,0.997927
2.510740,0.997860,0.997934,0.997934,0.997914,0.997910,0.997927
2.511439,0.997875,0.997760,0.997760,0.997786,0.997910,0.997927
2.512117,0.997963,0.998041,0.998041,0.998066,0.997910,0.997927
2.512760,0.997972,0.998006,0.998006,0.998065,0.997910,0.997928
2.513482,0.997895,0.997883,0.997883,0.997866,0.997910,0.997928
2.514159,0.997918,0.997972,0.997972,0.997942,0.997910,0.997928
2.514860,0.997960,0.997746,0.997746,0.997773,0.997910,0.997928
2.515536,0.997980,0.998006,0.998006,0.998034,0.997911,0.997928
2.516238,0.997871,0.998015,0.998015,0.998054,0.997911,0.997928
2.516933,0.997836,0.997870,0.997870,0.997873,0.997911,0.997928
2.517604,0.997858,0.997997,0.997997,0.997956,0.997911,0.997928
2.518268,0.997913,0.997805,0.997805,0.997834,0.997911,0.997928
2.518964,0.997969,0.998048,0.998048,0.998054,0.997911,0.997928
2.519662,0.997964,0.998011,0.998011,0.998034,0.997911,0.997928
2.520342,0.997887,0.997815,0.997815,0.997846,0.997911,0.997928
2.521004,0.997951,0.997995,0.997995,0.997963,0.997911,0.997928
2.521732,0.997957,0.997835,0.997835,0.997847,0.997911,0.997928
2.522415,0.997970,0.997984,0.997984,0.998005,0.997911,0.997928
2.523063,0.997872,0.998018,0.998018,0.998040,0.997911,0.997928
2.523759,0.997818,0.997793,0.997793,0.997826,0.997911,0.997929
2.524440,0.997885,0.997993,0.997993,0.997954,0.997911,0.997929
2.525132,0.997934,0.997958,0.997958,0.997972,0.997911,0.997929
2.525833,0.997975,0.997966,0.997966,0.997996,0.997911,0.997929
2.526480,0.997919,0.997991,0.997991,0.998024,0.997911,0.997929
2.527176,0.997933,0.997759,0.997759,0.997783,0.997911,0.997929
2.527870,0.997909,0.997953,0.997953,0.997942,0.997911,0.997929
2.528560,0.997980,0.997965,0.997965,0.997968,0.997911,0.997929
2.529262,0.997950,0.997934,0.997934,0.997987,0.997911,0.997929
2.529939,0.997840,0.998021,0.998021,0.998024,0.997911,0.997929
2.530659,0.997803,0.997760,0.997760,0.997754,0.997911,0.997929
2.531313,0.997943,0.997902,0.997902,0.997914,0.997911,0.997929
2.531979,0.997921,0.998060,0.998060,0.998077,0.997911,0.997929
2.532666,0.997970,0.997949,0.997949,0.997997,0.997911,0.997929
2.533360,0.997952,0.998005,0.998005,0.997994,0.997912,0.997929
2.534059,0.997907,0.997754,0.997754,0.997756,0.997912,0.997929
2.534728,0.997908,0.997886,0.997886,0.997904,0.997912,0.997929
2.535377,0.998002,0.997995,0.997995,0.998012,0.997912,0.997929
2.536069,0.997924,0.997952,0.997952,0.998007,0.997912,0.997929
2.536760,0.997808,0.998014,0.998014,0.997989,0.997912,0.997929
2.537459,0.997859,0.997763,0.997763,0.997762,0.997912,0.997929
2.538127,0.997934,0.997896,0.997896,0.997916,0.997912,0.997929
2.538863,0.997935,0.998043,0.998043,0.998077,0.997912,0.997929
2.539537,0.997963,0.997980,0.997980,0.998031,0.997912,0.997929
2.540234,0.997953,0.997994,0.997994,0.997946,0.997912,0.997929
2.540885,0.997865,0.997827,0.997827,0.997823,0.997912,0.997929
2.541560,0.997976,0.997830,0.997830,0.997851,0.997912,0.997929
2.542279,0.997998,0.998060,0.998060,0.998072,0.997912,0.997930
2.542957,0.997870,0.997975,0.997975,0.998041,0.997912,0.997930
2.543659,0.997824,0.997953,0.997953,0.997890,0.997912,0.997930
2.544340,0.997897,0.997953,0.997953,0.997933,0.997912,0.997930
2.545018,0.997893,0.997819,0.997819,0.997855,0.997912,0.997930
2.545665,0.997978,0.998103,0.998103,0.998133,0.997912,0.997930
2.546345,0.997958,0.997940,0.997940,0.998018,0.997912,0.997930
2.547057,0.997932,0.997981,0.997981,0.997913,0.997912,0.997930
2.547729,0.997885,0.997877,0.997877,0.997868,0.997912,0.997930
2.548414,0.998001,0.997762,0.997762,0.997799,0.997912,0.997930
2.549064,0.997976,0.998058,0.998058,0.998101,0.997912,0.997930
2.549747,0.997855,0.997933,0.997933,0.998007,0.997912,0.997930
2.550458,0.997814,0.997969,0.997969,0.997900,0.997912,0.997930
2.551130,0.997935,0.997896,0.997896,0.997883,0.997912,0.997930
2.551821,0.997883,0.997818,0.997818,0.997858,0.997912,0.997930
2.552520,0.997981,0.998102,0.998102,0.998126,0.997912,0.997930
2.553161,0.997964,0.997913,0.997913,0.997989,0.997912,0.997930
2.553868,0.997886,0.997922,0.997922,0.997871,0.997912,0.997930
2.554559,0.997922,0.997955,0.997955,0.997933,0.997912,0.997930
2.555258,0.997996,0.997756,0.997756,0.997801,0.997912,0.997930
2.555936,0.997957,0.998080,0.998080,0.998099,0.997912,0.997930
2.556579,0.997817,0.997920,0.997920,0.997965,0.997912,0.997930
2.557284,0.997872,0.997879,0.997879,0.997856,0.997912,0.997930
2.557989,0.997890,0.997991,0.997991,0.997971,0.997912,0.997930
2.558667,0.997927,0.997848,0.997848,0.997905,0.997912,0.997930
2.559363,0.997995,0.998073,0.998073,0.998075,0.997913,0.997930
2.560060,0.997937,0.997924,0.997924,0.997937,0.997913,0.997930
2.560737,0.997865,0.997802,0.997802,0.997825,0.997913,0.997930
2.561392,0.997984,0.998028,0.998028,0.998002,0.997913,0.997930
2.562116,0.997978,0.997878,0.997878,0.997908,0.997913,0.997930
2.562839,0.997917,0.998004,0.998004,0.998026,0.997913,0.997930
2.563512,0.997849,0.997970,0.997970,0.997972,0.997913,0.997930
2.564177,0.997847,0.997739,0.997739,0.997768,0.997913,0.997930
2.564869,0.997936,0.998076,0.998076,0.998065,0.997913,0.997930
2.565482,0.997953,0.997973,0.997973,0.997994,0.997913,0.997930
2.566237,0.997997,0.998036,0.998036,0.998044,0.997913,0.997930
2.566878,0.997922,0.997931,0.997931,0.997928,0.997913,0.997930
2.567540,0.997883,0.997770,0.997770,0.997800,0.997913,0.997930
2.568239,0.998000,0.998020,0.998020,0.998009,0.997913,0.997930
2.568866,0.997981,0.997887,0.997887,0.997930,0.997913,0.997930
2.569562,0.997914,0.998054,0.998054,0.998062,0.997913,0.997930
2.570266,0.997799,0.997898,0.997898,0.997902,0.997913,0.997930
2.570934,0.997911,0.997790,0.997790,0.997814,0.997913,0.997930
2.571590,0.997884,0.998037,0.998037,0.998034,0.997913,0.997930
2.572281,0.997969,0.997937,0.997937,0.997983,0.997913,0.997931
2.573038,0.997985,0.998027,0.998027,0.998040,0.997913,0.997930
2.573682,0.997893,0.997915,0.997915,0.997910,0.997913,0.997930
2.574359,0.997911,0.997752,0.997752,0.997779,0.997913,0.997930
2.575060,0.997989,0.997991,0.997991,0.998004,0.997913,0.997930
2.575735,0.997979,0.997977,0.997977,0.998009,0.997913,0.997930
2.576444,0.997856,0.998006,0.998006,0.998015,0.997913,0.997930
2.577107,0.997843,0.997914,0.997914,0.997908,0.997913,0.997930
2.577759,0.997879,0.997749,0.997749,0.997775,0.997913,0.997930
2.578460,0.997914,0.998018,0.998018,0.998035,0.997913,0.997930
2.579135,0.997984,0.998015,0.998015,0.998046,0.997913,0.997930
2.579845,0.997984,0.998015,0.998015,0.998009,0.997913,0.997930
2.580515,0.997875,0.997899,0.997899,0.997894,0.997913,0.997930
2.581190,0.997946,0.997746,0.997746,0.997770,0.997913,0.997930
2.581861,0.997976,0.997966,0.997966,0.997981,0.997913,0.997931
2.582552,0.997981,0.998024,0.998024,0.998072,0.997913,0.997931
2.583258,0.997847,0.998005,0.998005,0.997987,0.997913,0.997931
2.583932,0.997851,0.997926,0.997926,0.997918,0.997913,0.997931
2.584600,0.997885,0.997744,0.997744,0.997761,0.997913,0.997931
2.585276,0.997942,0.998021,0.998021,0.998036,0.997913,0.997931
2.585963,0.997994,0.998047,0.998047,0.998099,0.997913,0.997931
2.586660,0.997944,0.997976,0.997976,0.997959,0.997913,0.997931
2.587340,0.997894,0.997951,0.997951,0.997927,0.997913,0.997931
2.588059,0.997973,0.997749,0.997749,0.997767,0.997913,0.997931
2.588715,0.997975,0.997989,0.997989,0.998014,0.997913,0.997931
2.589365,0.997947,0.998032,0.998032,0.998086,0.997913,0.997931
2.590079,0.997856,0.997949,0.997949,0.997943,0.997913,0.997931
2.590759,0.997831,0.997972,0.997972,0.997935,0.997913,0.997931
2.591467,0.997921,0.997801,0.997801,0.997811,0.997913,0.997931
2.592133,0.997955,0.997999,0.997999,0.998041,0.997913,0.997931
2.592764,0.997985,0.998034,0.998034,0.998090,0.997913,0.997931
2.593482,0.997921,0.997920,0.997920,0.997911,0.997913,0.997931
2.594213,0.997939,0.997966,0.997966,0.997941,0.997913,0.997931
2.594885,0.997957,0.997857,0.997857,0.997864,0.997913,0.997931
2.595570,0.997995,0.997893,0.997893,0.997936,0.997913,0.997931
2.596280,0.997920,0.998044,0.998044,0.998082,0.997913,0.997931
2.596959,0.997796,0.997851,0.997851,0.997899,0.997913,0.997931
2.597659,0.997879,0.997955,0.997955,0.997904,0.997913,0.997931
2.598331,0.997937,0.997944,0.997944,0.997939,0.997913,0.997931
2.599036,0.997959,0.997911,0.997911,0.997952,0.997913,0.997931
2.599680,0.997963,0.998057,0.998057,0.998088,0.997913,0.997931
2.600359,0.997949,0.997822,0.997822,0.997870,0.997913,0.997931
2.601066,0.997902,0.997951,0.997951,0.997908,0.997913,0.997931
2.601736,0.997962,0.997919,0.997919,0.997910,0.997913,0.997931
2.602442,0.997996,0.997884,0.997884,0.997936,0.997913,0.997931
2.603122,0.997901,0.998071,0.998071,0.998087,0.997913,0.997931
2.603778,0.997788,0.997812,0.997812,0.997842,0.997913,0.997931
2.604486,0.997925,0.997926,0.997926,0.997899,0.997913,0.997931
2.605160,0.997898,0.998021,0.998021,0.998023,0.997913,0.997931
2.605865,0.997983,0.997957,0.997957,0.998013,0.997913,0.997931
2.606561,0.997981,0.998065,0.998065,0.998051,0.997913,0.997931
2.607259,0.997912,0.997811,0.997811,0.997811,0.997913,0.997931
2.607930,0.997913,0.997824,0.997824,0.997844,0.997913,0.997931
2.608584,0.998008,0.998042,0.998042,0.998037,0.997913,0.997931
2.609320,0.997978,0.997946,0.997946,0.998002,0.997913,0.997931
2.609978,0.997840,0.998060,0.998060,0.998043,0.997913,0.997931
2.610668,0.997826,0.997860,0.997860,0.997843,0.997913,0.997931
2.611340,0.997928,0.997819,0.997819,0.997842,0.997913,0.997931
2.612023,0.997921,0.998109,0.998109,0.998102,0.997913,0.997931
2.612663,0.997982,0.997944,0.997944,0.997997,0.997913,0.997931
2.613339,0.997958,0.998039,0.998039,0.998040,0.997913,0.997931
2.614040,0.997935,0.997778,0.997778,0.997781,0.997913,0.997931
2.614713,0.997903,0.997902,0.997902,0.997907,0.997913,0.997931
2.615373,0.998006,0.997998,0.997998,0.998005,0.997913,0.997930
2.616062,0.997967,0.997925,0.997925,0.997987,0.997913,0.997930
2.616739,0.997846,0.998038,0.998038,0.998035,0.997913,0.997930
2.617459,0.997810,0.997768,0.997768,0.997768,0.997913,0.997930
2.618113,0.997955,0.997903,0.997903,0.997912,0.997913,0.997930
2.618780,0.997924,0.998066,0.998066,0.998080,0.997913,0.997930
2.619476,0.997978,0.997957,0.997957,0.998015,0.997913,0.997930
2.620160,0.997963,0.998019,0.998019,0.998004,0.997913,0.997930
2.620859,0.997906,0.997775,0.997775,0.997774,0.997913,0.997930
2.621528,0.997917,0.997871,0.997871,0.997891,0.997913,0.997930
2.622179,0.998011,0.998008,0.998008,0.998030,0.997913,0.997930
2.622923,0.997937,0.997958,0.997958,0.998010,0.997913,0.997930
2.623583,0.997810,0.998025,0.998025,0.997997,0.997913,0.997930
2.624269,0.997866,0.997781,0.997781,0.997780,0.997913,0.997930
2.624931,0.997935,0.997878,0.997878,0.997899,0.997913,0.997930
2.625637,0.997939,0.998036,0.998036,0.998075,0.997913,0.997930
2.626325,0.997973,0.997980,0.997980,0.998033,0.997913,0.997930
2.627040,0.997959,0.997996,0.997996,0.997950,0.997913,0.997930
2.627700,0.997869,0.997847,0.997847,0.997839,0.997913,0.997930
2.628360,0.997970,0.997805,0.997805,0.997835,0.997913,0.997930
2.629081,0.998015,0.998006,0.998006,0.998029,0.997913,0.997930
2.629758,0.997888,0.997999,0.997999,0.998068,0.997913,0.997930
2.630459,0.997836,0.997959,0.997959,0.997905,0.997913,0.997930
2.631131,0.997915,0.997926,0.997926,0.997912,0.997913,0.997930
2.631816,0.997901,0.997832,0.997832,0.997867,0.997913,0.997930
2.632465,0.997981,0.998097,0.998097,0.998113,0.997913,0.997930
2.633138,0.997970,0.997967,0.997967,0.998038,0.997913,0.997930
2.633840,0.997956,0.997997,0.997997,0.997930,0.997913,0.997930
2.634528,0.997892,0.997900,0.997900,0.997887,0.997913,0.997930
2.635219,0.997990,0.997787,0.997787,0.997821,0.997913,0.997930
2.635863,0.997998,0.998066,0.998066,0.998109,0.997913,0.997930
2.636530,0.997892,0.997946,0.997946,0.998018,0.997913,0.997930
2.637233,0.997790,0.998007,0.998007,0.997938,0.997913,0.997930
2.637892,0.997948,0.997844,0.997844,0.997838,0.997913,0.997930
2.638560,0.997886,0.997836,0.997836,0.997873,0.997913,0.997930
2.639264,0.997989,0.998093,0.998093,0.998127,0.997913,0.997930
2.639937,0.997946,0.997926,0.997926,0.997996,0.997913,0.997930
2.640630,0.997951,0.997999,0.997999,0.997936,0.997912,0.997930
2.641305,0.997888,0.997839,0.997839,0.997834,0.997912,0.997930
2.641961,0.997994,0.997817,0.997817,0.997854,0.997912,0.997930
2.642664,0.997976,0.998062,0.998062,0.998102,0.997912,0.997930
2.643337,0.997864,0.997936,0.997936,0.997998,0.997912,0.997930
2.644040,0.997798,0.997991,0.997991,0.997929,0.997912,0.997930
2.644713,0.997968,0.997881,0.997881,0.997865,0.997912,0.997930
2.645422,0.997895,0.997830,0.997830,0.997872,0.997912,0.997930
2.646080,0.997992,0.998095,0.998095,0.998112,0.997912,0.997929
2.646760,0.997969,0.997904,0.997904,0.997968,0.997912,0.997929
2.647468,0.997885,0.997923,0.997923,0.997873,0.997912,0.997929
2.648159,0.997940,0.997951,0.997951,0.997934,0.997912,0.997929
2.648857,0.998007,0.997791,0.997791,0.997847,0.997912,0.997929
2.649538,0.997954,0.998081,0.998081,0.998091,0.997912,0.997929
2.650239,0.997817,0.997920,0.997920,0.997945,0.997912,0.997929
2.650914,0.997896,0.997853,0.997853,0.997848,0.997912,0.997929
2.651586,0.997898,0.998032,0.998032,0.998005,0.997912,0.997929
2.652262,0.997939,0.997877,0.997877,0.997932,0.997912,0.997929
2.652962,0.997999,0.998079,0.998079,0.998079,0.997912,0.997929
2.653660,0.997953,0.997914,0.997914,0.997929,0.997912,0.997929
2.654336,0.997868,0.997802,0.997802,0.997824,0.997912,0.997929
2.654993,0.997994,0.998035,0.998035,0.998026,0.997912,0.997929
2.655682,0.997991,0.997893,0.997893,0.997924,0.997912,0.997929
2.656437,0.997902,0.998024,0.998024,0.998038,0.997912,0.997929
2.657078,0.997834,0.997935,0.997935,0.997931,0.997912,0.997929
2.657740,0.997894,0.997770,0.997770,0.997800,0.997912,0.997929
2.658439,0.997904,0.998078,0.998078,0.998061,0.997912,0.997929
2.659081,0.997963,0.997942,0.997942,0.997987,0.997912,0.997929
2.659812,0.997989,0.998043,0.998043,0.998048,0.997912,0.997929
2.660466,0.997928,0.997898,0.997898,0.997896,0.997912,0.997929
2.661134,0.997890,0.997810,0.997810,0.997838,0.997912,0.997929
2.661839,0.998012,0.997987,0.997987,0.997994,0.997912,0.997929
2.662531,0.997981,0.997965,0.997965,0.997996,0.997912,0.997929
2.663243,0.997870,0.998007,0.998007,0.998026,0.997912,0.997929
2.663916,0.997847,0.997938,0.997938,0.997928,0.997912,0.997929
2.664586,0.997872,0.997734,0.997734,0.997759,0.997912,0.997929
2.665275,0.997921,0.997971,0.997971,0.997985,0.997912,0.997929
2.665950,0.997982,0.998063,0.998063,0.998099,0.997912,0.997929
2.666662,0.997941,0.997953,0.997953,0.997968,0.997912,0.997929
2.667359,0.997914,0.997968,0.997968,0.997952,0.997911,0.997929
2.668040,0.997952,0.997721,0.997721,0.997728,0.997911,0.997929
2.668714,0.997955,0.997928,0.997928,0.997956,0.997911,0.997928
2.669364,0.997978,0.998043,0.998043,0.998091,0.997911,0.997928
2.670119,0.997871,0.997952,0.997952,0.997960,0.997911,0.997928
2.670792,0.997812,0.997992,0.997992,0.997955,0.997911,0.997928
2.671459,0.997921,0.997757,0.997757,0.997764,0.997911,0.997928
2.672123,0.997929,0.997953,0.997953,0.997981,0.997911,0.997928
2.672836,0.998000,0.998081,0.998081,0.998120,0.997911,0.997928
2.673519,0.997932,0.997927,0.997927,0.997953,0.997911,0.997928
2.674220,0.997933,0.997984,0.997984,0.997940,0.997911,0.997928
2.674886,0.997938,0.997819,0.997819,0.997817,0.997911,0.997928
2.675538,0.998004,0.997866,0.997866,0.997891,0.997911,0.997928
2.676263,0.997949,0.998066,0.998066,0.998103,0.997911,0.997928
2.676939,0.997849,0.997908,0.997908,0.997958,0.997911,0.997928
2.677618,0.997814,0.997992,0.997992,0.997928,0.997911,0.997928
2.678285,0.997957,0.997853,0.997853,0.997856,0.997911,0.997928
2.678937,0.997917,0.997928,0.997928,0.997961,0.997911,0.997928
2.679636,0.997993,0.998052,0.998052,0.998098,0.997911,0.997928
2.680335,0.997921,0.997900,0.997900,0.997931,0.997911,0.997928
2.681016,0.997936,0.997995,0.997995,0.997939,0.997911,0.997928
2.681669,0.997943,0.997817,0.997817,0.997824,0.997911,0.997928
2.682337,0.997995,0.997898,0.997898,0.997946,0.997911,0.997928
2.683019,0.997933,0.998028,0.998028,0.998083,0.997911,0.997928
2.683717,0.997842,0.997915,0.997915,0.997922,0.997911,0.997928
2.684409,0.997837,0.997979,0.997979,0.997938,0.997911,0.997928
2.685066,0.997926,0.997795,0.997795,0.997816,0.997911,0.997928
2.685737,0.997961,0.998003,0.998003,0.998027,0.997911,0.997928
2.686460,0.997981,0.998031,0.998031,0.998075,0.997911,0.997928
2.687134,0.997907,0.997868,0.997868,0.997902,0.997911,0.997927
2.687812,0.997941,0.997992,0.997992,0.997936,0.997911,0.997927
2.688485,0.997942,0.997835,0.997835,0.997842,0.997910,0.997927
2.689169,0.997995,0.997910,0.997910,0.997944,0.997910,0.997927
2.689875,0.997906,0.998044,0.998044,0.998077,0.997910,0.997927
2.690553,0.997820,0.997841,0.997841,0.997887,0.997910,0.997927
2.691240,0.997861,0.997983,0.997983,0.997933,0.997910,0.997927
2.691914,0.997939,0.997891,0.997891,0.997895,0.997910,0.997927
2.692632,0.997967,0.997939,0.997939,0.997971,0.997910,0.997927
2.693275,0.997962,0.998054,0.998054,0.998077,0.997910,0.997927
2.693955,0.997932,0.997805,0.997805,0.997852,0.997910,0.997927
2.694659,0.997927,0.997978,0.997978,0.997934,0.997910,0.997927
2.695331,0.997944,0.997899,0.997899,0.997892,0.997910,0.997927
2.696049,0.997997,0.997909,0.997909,0.997969,0.997910,0.997927
2.696737,0.997887,0.998075,0.998075,0.998075,0.997910,0.997927
2.697440,0.997790,0.997788,0.997788,0.997808,0.997910,0.997927
2.698086,0.997950,0.997909,0.997909,0.997895,0.997910,0.997927
2.698739,0.997934,0.998064,0.998064,0.998067,0.997910,0.997927
2.699446,0.997979,0.997981,0.997981,0.998006,0.997910,0.997927
2.700120,0.997945,0.998042,0.998042,0.998057,0.997910,0.997927
2.700772,0.997959,0.997805,0.997805,0.997816,0.997910,0.997927
2.701486,0.997901,0.997925,0.997925,0.997914,0.997910,0.997927
2.702161,0.997992,0.997975,0.997975,0.997975,0.997910,0.997927
2.702832,0.997979,0.997951,0.997951,0.997991,0.997910,0.997927
2.703480,0.997870,0.998025,0.998025,0.998048,0.997910,0.997927
2.704163,0.997807,0.997775,0.997775,0.997810,0.997910,0.997926
2.704859,0.997915,0.997986,0.997986,0.997956,0.997910,0.997926
2.705538,0.997939,0.997960,0.997960,0.997968,0.997910,0.997926
2.706236,0.997984,0.997969,0.997969,0.998005,0.997910,0.997926
2.706879,0.997932,0.997995,0.997995,0.998011,0.997910,0.997926
2.707566,0.997932,0.997763,0.997763,0.997794,0.997909,0.997926
2.708269,0.997931,0.997977,0.997977,0.997959,0.997909,0.997926
2.708942,0.997974,0.997942,0.997942,0.997947,0.997909,0.997926
2.709644,0.997948,0.997950,0.997950,0.997991,0.997909,0.997926
2.710316,0.997856,0.997999,0.997999,0.998012,0.997909,0.997926
2.710969,0.997819,0.997750,0.997750,0.997789,0.997909,0.997926
2.711669,0.997925,0.997977,0.997977,0.997954,0.997909,0.997926
2.712343,0.997943,0.998010,0.998010,0.998015,0.997909,0.997926
2.713063,0.997978,0.997960,0.997960,0.997992,0.997909,0.997926
2.713760,0.997950,0.997994,0.997994,0.998000,0.997909,0.997926
